Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,PureState_0,0.0,0.0,0.03860841678061688,0.9900279218929815,0.03830931415240428,0.8262224190506146,1.3953136475633494e-16,0.9984753854868007,1.0000000000000475,1.1331581329870645e-05,0.0,0.6513671875,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,Quratest_0,0.0,0.0,0.0522070821981776,0.9143300388232954,0.0517858630931191,0.7867542451783858,2.981281596458002e-16,0.9803841631372567,1.000000000000064,0.0020960670991428485,0.0,0.59326171875,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,PureState_1,0.0,0.0,0.027788728098786925,0.9998881903504261,0.027016775166356765,0.8324734303251279,2.0663927260618253e-16,0.9999953017049714,1.000000000000048,5.253369961517359e-10,0.0,0.08154296875,True,True,False,True,False,True,False,True,False,True,False,False
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,Quratest_1,0.0,0.0,0.057039195287569164,0.9042660316470068,0.05397189314431304,0.7816545764373767,2.6662733707081474e-16,0.9795242822725165,1.0000000000000648,0.0011403314152319077,0.0,0.5458984375,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,PureState_2,0.1961530152789698,0.0,0.01549312995701495,0.9852260565796521,0.015491366054999877,0.8239657403456297,2.673507032077693e-16,0.9940209969766854,1.0000000000000608,0.00010328965504464158,0.0,0.703125,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,Quratest_2,8.995050391055207e-08,0.0,0.054493724279618835,0.9590529396919072,0.05376435041779373,0.8137474574629481,3.613139738708202e-16,0.9907149641578803,1.000000000000067,0.00044035964131908316,0.0,0.61865234375,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,PureState_3,0.0,0.0,0.04281955060090667,0.9982304772286503,0.0410824446762788,0.8319792479551509,2.6662657523747e-16,0.9998540669177851,1.0000000000000662,1.5006743315952582e-07,0.0,0.69580078125,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,Quratest_3,0.0,0.0,0.06470254571818466,0.9765024800579644,0.05882614782223442,0.8231758139004933,3.370121974056478e-16,0.9972443094458636,1.000000000000068,3.138051255524495e-05,0.0,0.64599609375,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,PureState_4,0.7794733759412465,0.0,0.000989961140644947,0.9456363386229721,0.0009899610598170805,0.8085585728530196,1.110223024625157e-16,0.9941413632428157,1.0000000000000568,0.002929319799244362,0.0,0.603515625,False,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,Quratest_4,0.0,0.0,0.058117860553494376,0.9145505782145561,0.05738774156983069,0.788161429201858,3.281317832441137e-16,0.9734887160780172,1.0000000000000644,0.005505242705694883,0.0,0.77783203125,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,PureState_5,0.0,0.0,0.043926066306401515,0.9962974786826921,0.041956380396157344,0.8306006343088403,2.615893063859029e-16,0.9992147220804135,1.0000000000000484,2.0304361175160266e-06,0.0,0.8740234375,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,Quratest_5,0.0,0.0,0.05622660399354182,0.943269789488364,0.053904136966167665,0.8093943462202868,3.246531181914138e-16,0.9878312595177365,1.0000000000000662,0.0002827086366507227,0.0,0.58203125,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,PureState_6,0.024885632852836802,0.0,0.02276255807071952,0.9921413183575746,0.022723164668482822,0.829820982305838,2.5760643618255585e-16,0.9988204587823425,1.0000000000000622,2.193424553702007e-05,0.0,0.6044921875,True,True,False,True,False,True,False,True,False,True,False,True
qpeexact_8_Mutant_Add_ch_P10_Q7_[].qasm,Quratest_6,0.0,0.0,0.05763177821989374,0.9615593321143456,0.05682942855616154,0.8127163697862094,3.591711393329444e-16,0.9865294433791422,1.000000000000067,0.0005378588186430026,0.0,0.64794921875,True,True,False,True,False,True,False,True,False,True,False,True
