Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_0,0.0,0.0,0.0776332529586105,0.8164401114339792,0.0761782471220918,0.72124566276249,2.9178855664812155e-16,0.8761278516949664,1.0000000000000613,0.0055977353179493,0.0,0.185546875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_0,0.0,0.0,0.0711917690046029,0.9026905730795522,0.0698364089594015,0.7779961261939523,3.084996994430037e-16,0.944477697873557,1.0000000000000608,0.0005707348485431,0.0,0.2041015625,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_1,0.0,0.0,0.0820067143635989,0.8029331095884806,0.0800688652050192,0.7117391627037515,2.4600526117872414e-16,0.8761278516949664,1.0000000000000613,0.0055976574475556,0.0,0.185546875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_1,0.0,0.0,0.0887945964674384,0.8638488430559808,0.0851953690838858,0.7517393772278725,2.5379732901875326e-16,0.9169045419813294,1.0000000000000535,0.0012106731993281,0.0,0.16748046875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_2,0.0,0.0,0.0842507136515131,0.8294402736576652,0.0823954009528196,0.7179087554040088,2.4934045340853795e-16,0.8658147716108775,1.0000000000000573,0.0022504739416604,0.0,0.21875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_2,0.0,0.0,0.0820831341004707,0.8918070515609385,0.0777783865193684,0.7713950050355811,3.050087160166216e-16,0.9331878156690177,1.0000000000000582,0.0014810149958618,0.0,0.19873046875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_3,0.0,0.0,0.0770620226669228,0.8299824443946974,0.0755526636080322,0.7150130863710089,3.2286185443902715e-16,0.8531812171842303,1.0000000000000582,0.0023154186502423,0.0,0.08447265625,True,True,False,True,False,True,False,True,False,True,False,False
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_3,0.0,0.0,0.0868172732388837,0.8968934034661312,0.0834845617523956,0.7705981930206823,3.2171502476800403e-16,0.9321157626566284,1.0000000000000586,0.0013591986909995,0.0,0.17578125,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_4,0.0,0.0,0.0754538076569125,0.8392333673138945,0.0737979069416913,0.7231937965762367,2.5955927064245064e-16,0.8669972183651932,1.0000000000000575,0.0015034206049378,0.0,0.1787109375,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_4,0.0,0.0,0.0824054423300829,0.8448383698950207,0.0807437973359932,0.7326584358692859,2.5096739194197665e-16,0.8823612518272,1.0000000000000568,0.0013656402349745,0.0,0.15576171875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_5,0.0,0.0,0.0827444330076827,0.8106613580655316,0.0808268845964667,0.7173121978601813,2.924038202051834e-16,0.875761239478827,1.0000000000000582,0.0053742797843787,0.0,0.23046875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_5,0.0,0.0,0.0813932654581029,0.8633577950658226,0.0780595006383615,0.7507046984041783,2.3828413234802757e-16,0.9072882675010554,1.0000000000000568,0.0017233313865869,0.0,0.2236328125,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_6,0.0,0.0,0.0828950875799345,0.8388798590477334,0.0807514230173097,0.7212464097306881,2.422903864303036e-16,0.8617619292420566,1.0000000000000564,0.0018099630434489,0.0,0.1796875,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_6,0.0,0.0,0.0827936836917658,0.8126722953975573,0.080341604435084,0.7121142607810729,2.417093218284871e-16,0.85510027491421,1.0000000000000533,0.0036996428489382,0.0,0.18994140625,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_7,0.0,0.0,0.0830777128956355,0.8085058243017196,0.0814090181104838,0.7135987747254086,2.557979149610495e-16,0.8652917063275352,1.0000000000000573,0.0054233007081126,0.0,0.15087890625,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_7,0.0,0.0,0.0850861244366652,0.9241592736332104,0.0817780319689005,0.7857324798999635,2.788809392022685e-16,0.9459906060510168,1.0000000000000573,0.0004019023577918,0.0,0.18212890625,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,PureState_8,0.0,0.0,0.0798301672371796,0.825048807828432,0.0780162143935359,0.7134070589698506,3.281381285465926e-16,0.851016221880146,1.0000000000000533,0.0024723370310747,0.0,0.13134765625,True,True,False,True,False,True,False,True,False,True,False,True
qftentangled_8_Mutant_Add_ch_P11_Q7_[].qasm,Quratest_8,0.0,0.0,0.0800815712205414,0.8585610296169002,0.0771437126845708,0.7369941106478569,2.453557986664169e-16,0.8793836052845285,1.0000000000000555,0.0019845129659325,0.0,0.14013671875,True,True,False,True,False,True,False,True,False,True,False,True
