,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_0,0.0,0.0,0.41777048683579987,0.4176882727340976,0.3986773716313419,0.3984611703416189,0.461827420000253,0.44472708670818484,0.29415914496924284,0.31586634818160575,True,True,True,True,False,False,True,True,True,True
1,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_0,0.0,0.0,0.29830843251674044,0.28891861536372687,0.28237048732336906,0.2762199878426693,0.28479720279333864,0.27355466906833437,0.5950274442186875,0.6098504597227967,True,True,True,True,False,False,True,True,True,True
2,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_1,0.0,0.0,0.4314322639205494,0.41257293738749373,0.4023085059990236,0.3870830359546423,0.4228640696664886,0.40701047891008346,0.294159144969242,0.3159919402373359,True,True,True,True,False,False,True,True,True,True
3,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_1,0.0,0.0,0.49064697657886525,0.4470800266862292,0.45876324979366456,0.4214167827692864,0.48971296991920565,0.46808931010791804,0.2613185277984422,0.2862338233616815,True,True,True,True,False,False,True,True,True,True
4,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_2,0.0,0.0,0.4937722804330781,0.4554848881675605,0.46508675188826143,0.43567425050489544,0.5207373588507906,0.5010374088164207,0.29415914496924245,0.3157746250433524,True,True,True,True,False,False,True,True,True,True
5,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_2,0.0,0.0,0.4296067269463851,0.41871509824554365,0.3956226892586821,0.3918777118487608,0.41252013334759513,0.39101974359461233,0.3021689577426968,0.32862720761266245,True,True,True,True,False,False,True,True,True,True
6,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_3,0.0,0.0,0.4700021337813493,0.4270598239729284,0.4395635078731059,0.403813999144385,0.4859760648070084,0.46851907772519263,0.29415914496924245,0.3161234045123801,True,True,True,True,False,False,True,True,True,True
7,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_3,0.0,0.0,0.47428900976312155,0.4050747630524848,0.4458593675572755,0.3892014018562437,0.5064364008941556,0.4762220891348824,0.15577880898944713,0.19826974633453545,True,True,True,True,False,False,True,True,True,True
8,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_4,0.0,0.0,0.4377940054084027,0.39808885147658213,0.41796293349561536,0.37836731367730786,0.4652208774348633,0.4474668128261087,0.29415914496924284,0.3157816515302713,True,True,True,True,False,False,True,True,True,True
9,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_4,0.0,0.0,0.16443114523531074,0.16879745533221727,0.15578920429686244,0.15756399258769058,0.13202940205232436,0.12512194812800154,0.9416076887185414,0.9444455011677936,True,True,True,True,False,False,True,True,True,True
10,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_5,0.0,0.0,0.49446801990378625,0.4540169537847045,0.4603596298975951,0.4326443125025546,0.5207373588507909,0.5008823481177814,0.2941591449692421,0.3159264094845061,True,True,True,True,False,False,True,True,True,True
11,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_5,0.0,0.0,0.44423126710790833,0.4090760056017733,0.42459134371343765,0.3959338739931225,0.4999832659703119,0.4801870964361273,0.2976676568535323,0.3196043926929399,True,True,True,True,False,False,True,True,True,True
12,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_6,0.0,0.0,0.40402295654982456,0.4417395328783651,0.38634401799808,0.41979745026277676,0.4532664664029909,0.4334877948774344,0.43755611458891425,0.4560572410111186,True,True,True,True,False,False,True,True,True,True
13,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_6,0.0,0.0,0.37286264474777187,0.336921159465228,0.3459294080149377,0.3189558696274843,0.34224250323308947,0.328409509133032,0.679105113468065,0.6886577921878928,True,True,True,True,False,False,True,True,True,True
14,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_7,0.0,0.0,0.41702772681505385,0.4152636042068849,0.40219860485278386,0.39895222032464706,0.4811134239746846,0.4588666641479757,0.4375561145889135,0.45591089108627925,True,True,True,True,False,False,True,True,True,True
15,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_7,0.0,0.0,0.4914750387312991,0.47701187313178606,0.4527299337948107,0.43847464313473644,0.5057383042962554,0.4827063609113705,0.18346602444269047,0.2124041033034502,True,True,True,True,False,False,True,True,True,True
16,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_8,0.0,0.0,0.42418907919094034,0.39028873706768424,0.39419039050941246,0.371490904199319,0.4187095162610175,0.40389753710723786,0.29415914496924234,0.3161110056221091,True,True,True,True,False,False,True,True,True,True
17,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_8,0.0,0.0,0.3628913585488777,0.3620840894828046,0.34131973087418954,0.33997658208298887,0.35694180632947436,0.33837822060491696,0.4826498596523175,0.5037391289215919,True,True,True,True,False,False,True,True,True,True
18,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_9,0.0,0.0,0.4188131559873851,0.39546544508146414,0.3965859445901053,0.378356481009455,0.45229156853713137,0.4350573956140332,0.4375561145889138,0.45548495268836203,True,True,True,True,False,False,True,True,True,True
19,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_9,0.0,0.0,0.4223818086854997,0.4038143981516372,0.3990513957047309,0.3799754665465557,0.4294557225566024,0.410638878732396,0.43061136815093365,0.4513885865666132,True,True,True,True,False,False,True,True,True,True
20,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_10,0.0,0.0,0.42898527733789765,0.43047962008587953,0.4108998872130678,0.41045752008821745,0.4816617210665413,0.4624268648605024,0.4375561145889135,0.45611966366814105,True,True,True,True,False,False,True,True,True,True
21,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_10,0.0,0.0,0.15394357670081404,0.17976378591726988,0.14268110683804838,0.16585721534994216,0.06006308483736401,0.0567917966313861,0.9842676292316631,0.984670126085532,True,True,True,True,False,False,True,True,True,True
22,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_11,0.0,0.0,0.4170355046181668,0.4406894661109065,0.39499717990427324,0.41561680600694967,0.45326646640299084,0.43361971177283054,0.43755611458891397,0.45588099766045803,True,True,True,True,False,False,True,True,True,True
23,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_11,0.0,0.0,0.47581826472303,0.45685521618721714,0.4471594751689552,0.43099270762062303,0.5115392017586149,0.4848662046304302,0.23323492149906142,0.26333825753347895,True,True,True,True,False,False,True,True,True,True
24,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_12,0.0,0.0,0.5120494522122458,0.47503898252137244,0.4756533994766127,0.44652613916400224,0.4948550393577854,0.47749497897515564,0.2941591449692422,0.31658899911546406,True,True,True,True,False,False,True,True,True,True
25,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_12,0.0,0.0,0.3821429297649362,0.36600594037935447,0.36865838058277645,0.35292169919448835,0.392956388882961,0.3743178904385789,0.18113915359569058,0.21436495996959887,True,True,True,True,False,False,True,True,True,True
26,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_13,0.0,0.0,0.36727430088631075,0.38042395734647044,0.3421007921477259,0.3537424486756639,0.3587644981907796,0.3463116912402746,0.2941591449692422,0.3165835088569846,True,True,True,True,False,False,True,True,True,True
27,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_13,0.0,0.0,0.39139235352979274,0.34940515351822393,0.3723778377849327,0.33301153282739976,0.38525288514219214,0.36582212032764627,0.1934674723711512,0.22217084549553404,True,True,True,True,False,False,True,True,True,True
28,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_14,0.0,0.0,0.3938870057736348,0.37722498664422993,0.37388695063433314,0.3616907532142408,0.41058950223627766,0.39423537038333806,0.4375561145889141,0.455890196275951,True,True,True,True,False,False,True,True,True,True
29,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_14,0.0,0.0,0.4192657359935545,0.40303286228323987,0.3898363537877765,0.37617065605049044,0.39615667664553306,0.37788741027161044,0.2041840348023865,0.2314941739801327,True,True,True,True,False,False,True,True,True,True
30,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_15,0.0,0.0,0.42069790199873924,0.44298924403992057,0.4041965400275249,0.4248662724870082,0.5004198376097908,0.4802202939545408,0.4375561145889147,0.45569901129877166,True,True,True,True,False,False,True,True,True,True
31,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_15,0.0,0.0,0.5646913550721502,0.47954596433890617,0.5172874394255753,0.45242455572376483,0.5620421359497723,0.5274314202394261,0.16175909212667564,0.20980700536273567,True,True,True,True,False,False,True,True,True,True
32,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_16,0.0,0.0,0.38673079110092035,0.3825888519410125,0.3686337543114426,0.36607081371667977,0.4316658361617826,0.4126100352092319,0.43755611458891364,0.45585506602406706,True,True,True,True,False,False,True,True,True,True
33,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_16,0.0,0.0,0.360320820717134,0.3234309063115289,0.34537744091958805,0.3116487734693659,0.36979939954488594,0.3559096628166429,0.32545584506019015,0.34473077215038,True,True,True,True,False,False,True,True,True,True
34,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_17,0.0,0.0,0.5527268487539104,0.4916237149810938,0.5123726203511396,0.46657486294044886,0.6087591639768408,0.5856002215246896,0.29415914496924234,0.31603800490025513,True,True,True,True,False,False,True,True,True,True
35,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_17,0.0,0.0,0.46006067647387955,0.4215903917609888,0.43097791509295413,0.39998071023219556,0.5085049241085586,0.4816643599522441,0.27709462380351046,0.30981066453981576,True,True,True,True,False,False,True,True,True,True
36,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_18,0.0,0.0,0.4334198167197516,0.4262550328802537,0.3992929982913859,0.3966046205546336,0.4228640696664886,0.40684846327663093,0.29415914496924256,0.31615169757426664,True,True,True,True,False,False,True,True,True,True
37,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_18,0.0,0.0,0.5366674973534027,0.4922908033198655,0.4973479717089715,0.46648410012287495,0.5746522991315498,0.5484937589375511,0.28306662159810597,0.30747177940190934,True,True,True,True,False,False,True,True,True,True
38,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_19,0.0,0.0,0.4042514924219963,0.4063202725148624,0.38620144394997824,0.39037699988431745,0.4522915685371315,0.4349485400780146,0.43755611458891497,0.45566581807041456,True,True,True,True,False,False,True,True,True,True
39,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_19,0.0,0.0,0.3199167670067811,0.2883496985936027,0.3040889816939605,0.27751145337069705,0.3117281736369757,0.29707542833841494,0.7485293755000518,0.7569820025812095,True,True,True,True,False,False,True,True,True,True
40,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,PureState_20,0.0,0.0,0.4118924907649092,0.41427340812254226,0.3907065182613024,0.39865350958278434,0.4538889701972202,0.4343148168106349,0.43755611458891397,0.4557864055740612,True,True,True,True,False,False,True,True,True,True
41,ae_6_Mutant_Add_cp_P10_Q1_[3.9269908169872414].qasm,Quratest_20,0.0,0.0,0.5360011355216486,0.49371233029811434,0.501573340962829,0.4676043326595092,0.5857934060578975,0.5589531337183022,0.16717231621088416,0.19677002268912294,True,True,True,True,False,False,True,True,True,True
