Name,Input,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_0,0.10546500437496398,0.326782592192479,0.10407374440158398,0.28052774894925214,0.044642857142857276,0.11581393701796451,0.8527119827660766,0.748190893576152,0.0,0.30322265625,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_0,0.2540915228113775,0.31680130189304656,0.2500733826148642,0.3020361664244594,0.2900743617321238,0.30833149997351234,0.014701845868374901,0.0255223861707766,0.025858625735626917,0.21681715551437308,True,True,True,True,True,True,True,True,True,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_1,0.2670796736169868,0.40484164280504864,0.2638889432061744,0.3673245955096894,0.31250000000000033,0.35407558445753795,0.21526665318214108,0.19599831312303875,4.440892098500626e-16,0.31835937500000044,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_1,0.19810096297495391,0.26355079843339735,0.19459637213212944,0.24115313380140674,0.1696130547215392,0.2052260359261297,0.11635219106423374,0.11435652941787217,0.0011940819575753658,0.08083716804242463,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_2,0.007072074798426604,0.3351013310799468,0.007071751501160925,0.2824698342906211,1.734723475976807e-16,0.10263024609184791,1.0000000000000506,0.8825101940503804,4.440892098500626e-16,0.29931640625000044,False,True,False,True,False,True,False,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_2,0.21598716378045107,0.2828247402113373,0.211733400588559,0.2680585021934758,0.20774439634590963,0.2144187544236137,0.00023680262114374927,0.015832336798002465,0.007502652899527895,0.2962082846004721,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_3,0.2768235943162046,0.4106987954100787,0.27368974726925127,0.371538442749905,0.35714285714285715,0.39396783355673093,0.1500728938881378,0.14208028878348727,4.440892098500626e-16,0.32226562500000044,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_3,0.21192137511465564,0.32365026429696814,0.2029214866562488,0.2884894720523341,0.15189852608900353,0.1482689946887945,0.1476534331615904,0.1481714778957613,0.0022141789040532878,0.3107741023459467,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_4,0.00042426416417140785,0.34519385914180156,0.0004242641577748185,0.29117224433662314,2.2534261283185294e-32,0.11481342018376231,1.0000000000000502,0.8802498213692799,4.440892098500626e-16,0.30566406250000044,False,True,False,True,False,True,False,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_4,0.11601991266974314,0.19991151527398032,0.1087997099418099,0.1847861741436537,0.03467889550678997,0.07275971395238423,0.01363062179752434,0.03274227490229456,0.016853973189571048,0.10620944193957105,True,True,True,True,True,True,True,True,True,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_5,0.10323186164005302,0.3226984355508526,0.10192219196581286,0.2763635781530993,0.044642857142857185,0.11883373223001475,0.8527119827660771,0.7451968149031852,2.220446049250313e-16,0.2954101562500002,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_5,0.20800146502932845,0.2515720513362766,0.20488060213837903,0.23687805725575078,0.19014087073732788,0.21582908847927537,0.4041624751506176,0.35689641464055905,0.0005979741960111529,0.21348859919601115,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_6,0.007159629521394132,0.32686515373743613,0.007159581177176143,0.2753663574697978,1.6653345369377348e-16,0.08972574612735656,1.0000000000000493,0.8821628786188463,4.440892098500626e-16,0.30712890625000044,False,True,False,True,False,True,False,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_6,0.18284757224525713,0.2102442839596379,0.17907672791613277,0.20270805487349733,0.14074117817061255,0.16667547269596078,0.5793183539911172,0.49005238256437755,0.004078772437952988,0.05402669631204701,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_7,0.10305258920092941,0.32548799162055586,0.10165564015034544,0.27883009362475736,0.04464285714285721,0.11588560154921689,0.8527119827660781,0.7527132086775972,2.220446049250313e-16,0.3261718750000002,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_7,0.22730965708063658,0.17547046223077536,0.21208530788205662,0.16821538134894873,0.14424723815176016,0.14067954941246563,0.7707450436560206,0.671399194767598,0.01426481679396227,0.07216096445603773,True,True,True,True,True,True,True,True,True,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_8,0.2750008149937865,0.42386239268829967,0.27189937573583783,0.38397853800543574,0.3571428571428572,0.4024817771503914,0.1500728938881378,0.14344295173245447,4.440892098500626e-16,0.30566406250000044,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_8,0.12543464519687125,0.2064213821532663,0.1233966391185279,0.19450520469340912,0.10265576418367836,0.1501141532386895,0.33570263583309334,0.290556307263833,0.013273431103572708,0.1410234438964273,True,True,True,True,True,True,True,True,True,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_9,0.27919264373632596,0.4180709865240777,0.2759987212184192,0.3769759150129599,0.3571428571428572,0.39415927202410966,0.15007289388813774,0.14451505030604608,2.220446049250313e-16,0.3105468750000002,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_9,0.0680087441431801,0.28592058978435275,0.06597503950759162,0.246068219477217,0.04430250885364988,0.07290990561738189,0.1829760874186177,0.16822791365051212,0.0021209044983614422,0.31657402949836144,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_10,0.26075335187277027,0.3927416862842393,0.2578139276571814,0.354931187353869,0.3124999999999998,0.3433765191483397,0.04578246558407436,0.057966978590962066,0.0,0.31640625,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_10,0.15389253053338225,0.2136447315992028,0.14748187148423145,0.19856294216875725,0.08659195697166133,0.11099219620707045,0.1311194892840933,0.1301209873795684,0.008581265104314895,0.2058468901043149,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_11,0.26131607742103213,0.3922847343236226,0.25831944914636473,0.3542279005478578,0.31250000000000006,0.34975985571683793,0.21526665318214128,0.19679820007608306,4.440892098500626e-16,0.32177734375000044,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_11,0.11912421176664709,0.22925363044915517,0.11660079515969358,0.21655898492117426,0.0967723104647929,0.12596333110771812,0.1450943423978216,0.13195258144482497,0.001976348022795671,0.29050412072720433,True,True,True,True,True,True,True,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,PureState_12,0.011537062263697884,0.3350712610356073,0.01012010348514088,0.2825681320984109,2.393918396847994e-16,0.09834964820580822,1.0000000000000502,0.8821039473176251,4.440892098500626e-16,0.31152343750000044,False,True,False,True,False,True,False,True,False,True
wstate_8_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_12,0.10460429396184583,0.2863375712234621,0.09829572506094109,0.2531219232860238,0.030205174428221626,0.11470321287567076,0.6337479068237661,0.5397900397011903,0.007105552878815979,0.348414146628816,True,True,True,True,True,True,True,True,False,True
