,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
0,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,PureState_0,0.10959628334141137,0.0,0.005657280170665736,0.9518825719230288,0.0056572650739821345,0.8130222136653052,3.3306690738754696e-16,0.998648777430906,0.999999999999998,0.0006756112851737975,0.0,0.81982421875,True,True,False,True,False,True,False,True,False,True,False,True
1,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,Quratest_0,1.610807127546764e-05,0.0,0.017546174463459047,0.5899499400007671,0.017545461173624856,0.5459826000859209,2.2898349882893854e-16,0.8931178640736738,0.18377177798513578,0.06268315112002308,0.0,1.052734375,True,True,False,True,False,True,False,True,True,True,False,True
2,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,PureState_1,0.03234060006156293,0.0,0.0075661675294523365,0.950368441416063,0.0075661314329370614,0.8114425778418248,2.7755575615628914e-16,0.9999281091117191,0.9999999999999978,3.594544419467274e-05,0.0,0.84521484375,True,True,False,True,False,True,False,True,False,True,False,True
3,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,Quratest_1,0.0,0.0,0.356762340783199,0.9497680384918376,0.35274963960022454,0.8121791212841797,0.49971167005794714,0.9983435493362748,0.18908828906827355,0.00029134521066107407,0.3740234375,1.005859375,True,True,True,True,True,True,True,True,True,True,True,True
4,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,PureState_2,0.0,0.0,0.0,0.9383055965776746,0.0,0.809676914246083,0.0,0.9999282112775577,0.9999999999999998,7.17887224445813e-05,0.0,0.16748046875,True,True,False,True,False,True,False,True,False,True,False,False
5,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,Quratest_2,0.7957887901389041,0.0,0.0035701828247381396,0.7104181623404002,0.0035701730302377175,0.6530015737029873,1.734723475976807e-16,0.8521899041098442,0.5544433722851558,0.11739564849368707,0.0,0.5888671875,False,True,False,True,False,True,False,True,True,True,False,True
6,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,PureState_3,0.0,0.0,0.0,0.12252628467834889,0.0,0.1021791626447826,0.0,0.05321714947600012,1.0,0.9467828505240016,0.0,0.16748046875,True,True,False,False,False,False,False,False,False,False,False,False
7,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,Quratest_3,9.646625116170944e-18,0.0,0.03194129757785995,0.7380812116967468,0.03193771690959599,0.676561694039812,0.16974859604012402,0.8853135334140088,0.2495927017917705,0.08289494417429132,0.35009765625,0.8173828125,True,True,False,True,False,True,True,True,True,True,True,True
8,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,PureState_4,0.7039418891269,0.0,0.0013435099461209634,0.9525528964769403,0.0013435097440247115,0.8129140671448225,0.0,0.998648777430906,1.0000000000000004,0.0006756112855672228,0.0,0.81982421875,False,True,False,True,False,True,False,True,False,True,False,True
9,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,Quratest_4,0.24240505623849645,0.0,0.0072129774089188465,0.8682860993860984,0.007212918288331236,0.7774531896996831,1.4472066123608074e-16,0.9878163738817735,0.9396657745069434,0.004687353749216499,0.0,0.408203125,True,True,False,True,False,True,False,True,True,True,False,False
10,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,PureState_5,0.0,0.0,0.0,0.9383055965776746,0.0,0.809676914246083,3.3306690738754696e-16,0.9986506976851972,0.9999999999999991,0.0013493023148048947,0.0,1.83251953125,True,True,False,True,False,True,False,True,False,True,False,True
11,qpeexact_3_Mutant_Add_t_P0_Q0_[].qasm,Quratest_5,0.0,0.0,0.33498705762160513,0.5982040809226291,0.32607316536324343,0.5468623870320585,0.3165797909910949,0.9304089730198402,0.009197795940620137,0.029121928620679107,0.63037109375,1.10302734375,True,True,True,True,True,True,True,True,True,True,True,True
