Name,Input,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_0,0.007311548061107836,0.03455421911018716,0.007311281839840233,0.03452336869892037,0.0,0.024468464667578703,1.0000000000000004,0.9557260626418571,0.011294707710719831,0.02434982353928017,False,False,False,False,False,True,False,False,False,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_0,0.008120359744456108,0.03655634892233267,0.008120258195506611,0.03633564541263559,8.153200337090993e-17,0.01668437588089737,0.9999999999999998,0.9462473399286212,0.0004916637121239464,0.052730992537876054,False,False,False,False,False,True,False,True,False,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_1,0.009527998760659554,0.026717670002020893,0.009527218690109942,0.026698701448645782,0.0,0.0166847776212833,1.0,0.9572670025284222,0.0015805687093771725,0.009393068709377173,False,False,False,False,False,True,False,False,False,False
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_1,0.007867419683757598,0.03779908218628938,0.007867269533697301,0.03761294430657115,8.977193988179977e-17,0.019053810055561254,1.0000000000000004,0.9487252927305779,0.01340961238796945,0.02955913761203055,False,False,False,False,False,True,False,True,True,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_2,0.009763006228989339,0.09940405199792855,0.00976070626090487,0.08705996265987721,0.0,0.028401277968088626,1.0,0.9559236838117102,6.409685105834839e-05,0.03313902814894165,False,False,False,False,False,True,False,False,False,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_2,0.008752533672082586,0.021593442802058875,0.008752288887425776,0.021589919831742167,1.6306400674181987e-16,0.014617391006892943,1.0,0.941350992603559,0.019951301801507754,0.030205208051507754,False,False,False,False,False,True,False,True,True,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_3,0.005581224962458331,0.026992983229522656,0.005581089807086684,0.02687486276452073,0.0,0.018283593815531848,1.0000000000000009,0.9578269809357276,0.010535324866623494,0.018836106116623494,False,False,False,False,False,True,False,False,False,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_3,0.010815802426381159,0.05522518387806781,0.010814610792887668,0.05254782708857773,4.0115480381963664e-17,0.023110133401671746,1.0,0.9544128601764018,0.02498576296123156,0.01993611203876844,False,False,False,False,False,True,False,False,True,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_4,0.009188792158088795,0.03861694785373253,0.00918593803382818,0.038345594762474816,0.0,0.023307617040521075,1.0,0.9531951199917921,0.0006619199418986255,0.0056857363081013745,False,False,False,False,False,True,False,False,False,False
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_4,0.009818897086700808,0.01969846904491746,0.009818590986012784,0.019692468598606724,1.8041124150158794e-16,0.013570947542498008,0.9999999999999982,0.9517181137209836,0.01646008864523285,0.001323369895232851,False,False,False,False,False,True,False,False,True,False
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_5,0.008926441301445381,0.017464193828111596,0.008926243006065501,0.017450134511575777,0.0,0.015647467147146446,1.0,0.955286710305105,0.002069299921377221,0.014276331171377221,False,False,False,False,False,True,False,False,False,False
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_5,0.009918179720346492,0.019358168468992923,0.009917990751126737,0.019356338534573015,1.734723475976807e-16,0.011385971749940254,1.0000000000000009,0.948712536625044,0.011720588800800624,0.020017692449199376,False,False,False,False,False,True,False,True,True,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_6,0.0066819841737868774,0.0883073750467978,0.006675439440793282,0.08424960074931805,0.0,0.03253362441001497,1.0000000000000009,0.953804997561792,0.0018519781558121173,0.027933178094187883,False,False,False,False,False,True,False,False,False,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_6,0.008170534425549346,0.01655299076888016,0.00817022066814531,0.016551165185169327,1.3183898417423734e-16,0.012766633874464677,1.0,0.9501491207233133,0.0023891576636134726,0.04096337641361347,False,False,False,False,False,True,False,False,False,True
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,PureState_7,0.006493750177141889,0.052713971753998126,0.006493688982746897,0.051175405623033014,0.0,0.01562739035303824,1.0000000000000027,0.9545093674876721,0.006084499690556244,0.0002631565594437557,False,False,False,False,False,True,False,False,False,False
vqe_3_Mutant_Add_rxx_P3_Q1_[6.283185307179586].qasm,Quratest_7,0.0076806995255162495,0.07148943670667614,0.007679277932996865,0.06625100286220481,5.640561802355837e-17,0.026729874915474947,1.0000000000000004,0.9520204123355529,0.004773652105341197,0.0679802541446588,False,False,False,False,False,True,False,False,False,True
vqe_3_Mutant_Add_rzz_P3_Q1_[6.283185307179586].qasm,PureState_0,0.014752408989702408,0.03222478564328172,0.014750045791532688,0.03219872679270971,0.0,0.020666655311723472,1.0000000000000004,0.9607785922270258,0.011294707710719831,0.01897872978928017,False,False,False,False,False,True,False,False,False,True
