,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
0,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_0,0.0,0.0,0.23150639160325326,0.8299397158479325,0.21921200492007245,0.7293544308047518,0.1601822154838442,0.9063546338460631,0.021446609406730262,0.0077846479060582,0.03466796875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
1,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_0,0.0,0.0,0.3038400995668896,0.910092096246691,0.2905569548166315,0.7839712711546757,0.23417319695352784,0.9560434831626402,0.4159752850890467,0.0021007853702310945,0.05517578125,0.4912109375,True,True,True,True,True,False,True,True,True,True,True,False
2,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_1,0.0,0.0,0.22567151966277385,0.8335029278236479,0.2118462091124764,0.7323800943986495,0.16018221548384415,0.906354633846063,0.7285533905932965,0.007720038281468919,0.00732421875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
3,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_1,0.0,0.0,0.09004371518578946,0.8537077153754175,0.08435094298204013,0.7414744224248372,0.014409666197791555,0.8903397989511932,0.8656347747529305,0.003669128257729907,0.009765625,0.4658203125,True,True,False,True,False,False,True,True,True,True,True,False
4,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_2,0.0,0.0,0.22423324180787071,0.8344134460084893,0.21188879078349104,0.7323421642318995,0.16018221548384415,0.9063546338460632,0.7285533905932936,0.007838813358734346,0.00732421875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
5,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_2,0.0,0.0,0.10447176559202227,0.8929255142537679,0.09932736828197021,0.7729107365158556,0.026862432528072536,0.9474114568372551,0.5899923434738665,0.0018048282999267823,0.00732421875,0.35546875,True,True,False,True,False,False,True,True,True,True,True,False
6,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_3,0.0,0.0,0.23263309184643285,0.8310146807191758,0.2160977260149579,0.7317017373160701,0.16018221548384426,0.9063546338460636,0.02144660940673022,0.007904970078701841,0.03466796875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
7,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_3,0.0,0.0,0.3434800774382667,0.9343846153104799,0.33064261965850245,0.7942792555484538,0.2799077675760684,0.9632866485105805,0.18096292913562023,0.0007663764142130025,0.05126953125,0.46240234375,True,True,True,True,True,False,True,True,True,True,True,False
8,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_4,0.0,0.0,0.2314494083276678,0.8369635409466873,0.2182250497132972,0.7334440832609952,0.16018221548384418,0.9063546338460637,0.02144660940673022,0.007784647898398802,0.03466796875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
9,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_4,0.0,0.0,0.05874146576814316,0.8951961608154769,0.05508006780901958,0.7752794911717515,0.00063532774201473,0.9483575710590298,0.9785331130327108,0.001641057790611671,0.001953125,0.51611328125,True,True,False,True,False,False,True,True,True,True,True,False
10,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_5,0.0,0.0,0.2223978955393518,0.8348574221713214,0.21136392168996104,0.7324823054401436,0.16018221548384412,0.9063546338460637,0.021446609406730335,0.007784647445123726,0.03466796875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
11,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_5,0.0,0.0,0.3516463691193379,0.9532813260103079,0.343360701887995,0.8059679938048789,0.38109578080069884,0.975662080009565,0.02167769538894725,0.0002447626534253737,0.00146484375,0.427734375,True,True,True,True,True,True,True,True,True,True,True,False
12,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_6,0.0,0.0,0.23148762690019326,0.8263815690848485,0.2176952673538721,0.7277679662260821,0.16018221548384415,0.9063546338460636,0.021446609406730304,0.007784647935608683,0.03466796875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
13,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_6,0.0,0.0,0.31767469554632394,0.8581189394302093,0.30400675410770944,0.7463738959354872,0.21905294665695585,0.8963503092858323,0.36288408328079147,0.0056031105606100225,0.09375,0.4892578125,True,True,True,True,True,False,True,True,True,True,True,False
14,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,PureState_7,0.0,0.0,0.22770152457533382,0.8373382826390876,0.21664752489858963,0.7342891267245734,0.16018221548384412,0.9063546338460635,0.02144660940673037,0.007812504164460327,0.03466796875,0.44091796875,True,True,True,True,True,False,True,True,True,True,True,False
15,qft_7_Mutant_Add_ch_P10_Q6_[].qasm,Quratest_7,0.0,0.0,0.11972915685578589,0.924461471038283,0.11637540499263209,0.7876599871840152,0.0478640023084927,0.9656721402527653,0.43869967456644615,0.0007634672627928108,0.0146484375,0.61328125,True,True,False,True,False,False,True,True,True,True,True,False
