,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_0,0.19693937149277832,0.01961574714370875,0.024114768963938757,0.03403504502326491,0.0241124187337589,0.03402861356186606,0.0,0.0014211963703971986,0.9999999999999998,0.9972620607262874,False,False,True,False,False,False,False,True,False,True
1,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_0,1.780367503996915e-227,0.0,0.02815793259496216,0.018684908050725924,0.0281253602557094,0.0186831038297653,0.0,0.010149315219929615,0.9999999999999991,0.9974643642137604,True,True,True,False,False,False,False,True,False,True
2,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_1,0.5014242020530755,0.015129454554624996,0.016950342286167312,0.02668080499125558,0.0169495036014608,0.02667776631181836,0.0,0.0014211963703975455,0.9999999999999998,0.9975030295380577,False,False,True,False,False,False,False,True,False,True
3,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_1,0.0,0.01059541200111951,0.02740176021126029,0.0421188208339762,0.02737267296454877,0.04193055410130305,0.0,0.008972504270937064,0.9999999999999996,0.9976068270045833,True,False,True,False,False,False,False,True,False,True
4,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_2,0.27096759533092696,0.07636604312541895,0.016276931950134323,0.029559491110792518,0.01627639590838166,0.029554522026302096,0.0,0.0014211963703975594,0.9999999999999993,0.9974858397728199,False,False,True,False,False,False,False,True,False,True
5,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_2,0.0,6.025858483656023e-152,0.030842681031147512,0.06735145643102833,0.030835516741920272,0.06699925448832358,0.0,0.006904731733983295,1.0000000000000013,0.9980919275497865,True,True,True,True,False,False,False,True,False,True
6,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_3,0.30877449121674744,0.07509691756243499,0.019402007218785128,0.029280322334484844,0.01940107677806765,0.029276910364824535,0.0,0.0014211963703973929,0.9999999999999998,0.9972348558729869,False,False,True,False,False,False,False,True,False,True
7,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_3,2.0605465848068828e-140,5.957900929068972e-55,0.003831542485299873,0.05603808708451272,0.003831535483515095,0.05601097127733496,0.0,0.006134562340788165,0.9999999999999987,0.9974195945389621,True,True,False,True,True,False,False,True,False,True
8,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,PureState_0,1.4627189143368055e-103,1.9879886888661163e-101,0.2649221438575086,0.2610018617555094,0.26228707560603537,0.2585164731711823,0.3535533905932735,0.3395736835852403,0.14644660940672632,0.19998291714203922,True,True,True,True,False,False,True,True,True,True
9,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,Quratest_0,0.0,0.0,0.1820637179815386,0.15553885217767657,0.18083300399440336,0.1550030751935865,0.22289262049949468,0.21370802575670472,0.055524951838356616,0.11402168736005767,True,True,True,True,False,False,True,True,True,True
10,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,PureState_1,1.23794480210379e-87,2.0238575115937305e-84,0.2551049670641839,0.22610553604935663,0.25296425618199003,0.22448874699873353,0.35355339059327356,0.3395736835852404,0.1464466094067263,0.19827723993470917,True,True,True,True,False,False,True,True,True,True
11,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,Quratest_1,6.5055057418253696e-192,0.0,0.1843510910008141,0.18926359355208236,0.18369158378427988,0.18839623047762152,0.24789335901502144,0.23702466065648903,0.04940860447652557,0.10766881685882583,True,True,True,True,False,False,True,True,True,True
12,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,PureState_2,3.487308256157598e-110,6.56741349600958e-111,0.2541864156614889,0.2722671958517828,0.25185135857596336,0.26955574238870605,0.35355339059327356,0.3397668359997225,0.1464466094067263,0.19748804349986962,True,True,True,True,False,False,True,True,True,True
13,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,Quratest_2,0.0,0.0,0.21255824351761607,0.17355196763134242,0.209371981864428,0.1718638841620331,0.18120762475196336,0.17025033367223216,0.010903629334924269,0.0886344528641485,True,True,True,True,False,False,True,True,True,True
14,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,PureState_3,5.523110058309147e-112,7.972588200249419e-108,0.2672561350372549,0.2708182902712692,0.2645046337293669,0.2679396238053242,0.3535533905932735,0.33976683599972274,0.14644660940672638,0.19790211892301404,True,True,True,True,False,False,True,True,True,True
15,qft_2_Mutant_Replace_ry_P0_Q1_[5.497787143782138].qasm,Quratest_3,1.3801814887397054e-181,0.0,0.26329062774571305,0.29621780986787694,0.26087623024935847,0.2933389384854985,0.37341377216792226,0.3582520963393154,0.026449579842886903,0.08489106245938816,True,True,True,True,False,False,True,True,True,True
16,qft_2_Mutant_Add_p_P0_Q1_[1.5707963267948966].qasm,PureState_0,0.09186111121176636,0.35049030101620304,0.022522148900420938,0.022214112839487533,0.0225202279014672,0.02221234291178607,0.0,3.6162637514140715e-16,0.9999999999999998,0.9999999967622974,False,False,True,False,False,False,False,False,False,False
17,qft_2_Mutant_Add_p_P0_Q1_[1.5707963267948966].qasm,Quratest_0,9.64202289697309e-52,2.6101210294372422e-31,0.43533735107344107,0.3956088461197706,0.4147359083222715,0.38158000440514184,0.40878866171444056,0.3897415084765681,0.5093654837403176,0.5427369682620928,True,True,True,True,False,False,True,True,True,True
