,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,PureState_0,0.0,0.0,0.7439226628524969,0.6360831200365896,0.6666666666666667,0.6523013115170844,0.11111111111111346,0.13488490034398157,True,True,True,True,True,True,True,True
1,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,Quratest_0,0.0,0.0,0.36369450150442356,0.3228336601602112,0.2888716721582182,0.2746911230782574,0.47242887713959136,0.49028267708817486,True,True,True,True,True,True,True,True
2,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,PureState_1,0.0,0.0,0.5153005955751735,0.45710745766986755,0.3545346323107027,0.35429696556144874,0.4616255408862846,0.4734711415963965,True,True,True,True,True,True,True,True
3,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,Quratest_1,0.0,0.0,0.5141567419951597,0.43039642499805947,0.39410336522042216,0.38793997355522714,0.30148331459988326,0.32430071426426504,True,True,True,True,True,True,True,True
4,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,PureState_2,0.0,0.0,0.8426897833760364,0.711129947057843,0.7333333333333332,0.7139845982773521,0.06330062527608754,0.0882091438507262,True,True,True,True,True,True,True,True
5,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,Quratest_2,0.0,0.0,0.7186819854819381,0.6564225197742539,0.7490906616913384,0.7269463464196775,0.00959192513979887,0.03272366617619485,True,True,True,True,True,True,True,True
6,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,PureState_3,0.0,0.0,0.9006234812481244,0.7750190204935203,0.8333333333333333,0.8073383221563383,0.024726806748472302,0.04844431173510152,True,True,True,True,True,True,True,True
7,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,Quratest_3,0.0,0.0,0.4328405542363718,0.38485550427943854,0.2531560289066529,0.2570539224613093,0.6176661754789783,0.6208805297595856,True,True,True,True,True,True,True,True
8,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,PureState_4,0.0,0.0,0.3992294957801876,0.3781307949087094,0.2244796179957173,0.22983455482077655,0.6917443629040729,0.6925898631286407,True,True,True,True,True,True,True,True
9,wstate_5_Mutant_Replace_rxx_P15_Q1_[0.7853981633974483].qasm,Quratest_4,0.0,0.0,0.42686991789289763,0.37435596405966043,0.3600912058549014,0.35348018421284844,0.5794033207236724,0.583727535421296,True,True,True,True,True,True,True,True
