,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,PureState_0,0.0,0.0,0.5380045886826806,0.4577222115718864,0.5000000000000002,0.4841543692043144,0.4999999999999999,0.5238831732286559,True,True,True,True,True,True,True,True
1,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,Quratest_0,0.0,0.0,0.45332182360790707,0.45478103243243195,0.600413136010725,0.5807052577437827,0.5142738194589416,0.5376981433511432,True,True,True,True,True,True,True,True
2,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,PureState_1,0.0,0.0,0.5469328828794431,0.4473813314997205,0.5000000000000002,0.4841938826421918,0.5000000000000003,0.5236319793041839,True,True,True,True,True,True,True,True
3,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,Quratest_1,0.3985543175637625,0.6453325199694059,0.009363244304390074,0.005073428859658031,0.05367399934263432,0.05213887195882351,0.5508095690237158,0.5733692165487553,False,False,False,False,True,True,True,True
4,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,PureState_2,0.0,0.0,0.5431094403594869,0.4391113117395448,0.5000000000000002,0.48563304097361804,0.4999999999999999,0.5225291838764781,True,True,True,True,True,True,True,True
5,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,Quratest_2,2.0097154067833335e-33,6.903688264049766e-41,0.1304694031312963,0.14391918800621586,0.215423572924611,0.20485783616712339,0.5157728618266271,0.5489001555018983,True,True,True,True,True,True,True,True
6,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,PureState_3,0.0,0.0,0.5405580650525595,0.4476880174467707,0.5000000000000002,0.48559341009085866,0.4999999999999996,0.5227726586753939,True,True,True,True,True,True,True,True
7,qpeexact_2_Mutant_Add_rx_P0_Q0_[4.71238898038469].qasm,Quratest_3,3.660636208138125e-187,1.6594414910515087e-148,0.23176221306136582,0.21560203427216826,0.2500359849289199,0.24182983079305523,0.5896208957911943,0.60998725708392,True,True,True,True,True,True,True,True
8,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,PureState_0,0.0,0.0,1.0,0.937533610294062,1.0,0.9680979973181175,1.5040389444259094e-49,0.040237444443052266,True,True,True,True,True,True,True,True
9,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,Quratest_0,4.674938416710551e-235,4.6578648086334276e-238,0.3340689991111029,0.335565976024637,0.46144560326557127,0.4463089177889478,0.08613393451446869,0.1241336489150705,True,True,True,True,True,True,True,True
10,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,PureState_1,0.0,0.0,1.0,0.9220250890818954,1.0,0.9683482518465051,3.7493994566546427e-33,0.03970873775829164,True,True,True,True,True,True,True,True
11,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,Quratest_1,2.4954370027913605e-71,8.260687363762767e-84,0.1916661344567818,0.20595945052233824,0.4661314831490946,0.4514949305282501,0.1287255887240046,0.1633372735476451,True,True,True,True,True,True,True,True
12,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,PureState_2,0.0,0.0,1.0,0.9185586535436917,1.0,0.9712264510644759,5.356555485816131e-32,0.0387653373924838,True,True,True,True,True,True,True,True
13,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,Quratest_2,3.65151054254673e-49,2.2782022483888597e-58,0.15984846387123303,0.1732679380976194,0.4980150326242443,0.4766769695465441,0.11877552748977108,0.16914329278393087,True,True,True,True,True,True,True,True
14,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,PureState_3,0.0,0.0,1.0,0.9274943403634671,1.0,0.9709754527103143,8.99696541841573e-32,0.03928391701301506,True,True,True,True,True,True,True,True
15,qpeexact_2_Mutant_Add_y_P0_Q0_[].qasm,Quratest_3,0.0,0.0,0.6532135781931419,0.6386543050978523,0.8255464875904855,0.8002677385656345,0.12484488310774428,0.16377507894267074,True,True,True,True,True,True,True,True
16,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,PureState_0,0.0,3.613789267377744e-282,0.2787971301666202,0.19422750906628594,0.1464466094067261,0.14181537623683965,0.8535533905932731,0.8608174877342089,True,True,True,True,True,True,True,True
17,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,Quratest_0,7.02902745932528e-55,3.6747133550001556e-54,0.2170684841836967,0.21554583262128102,0.19383339835387897,0.187975716839495,0.8577340955193652,0.8645071788311308,True,True,True,True,True,True,True,True
18,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,PureState_1,0.0,5.571983347505195e-163,0.277846286164513,0.17285749746441875,0.1464466094067261,0.14180726017886167,0.853553390593274,0.860596516800239,True,True,True,True,True,True,True,True
19,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,Quratest_1,2.912556968567662e-23,5.576872540529053e-30,0.10677118623531717,0.12116092154947702,0.1951124926659683,0.1889446565165402,0.8684351688111543,0.8750862563615729,True,True,True,True,True,True,True,True
20,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,PureState_2,0.0,3.406705854236327e-102,0.25720215815045966,0.14743319283909825,0.14644660940672607,0.14222856870193773,0.8535533905932735,0.860185550448607,True,True,True,True,True,True,True,True
21,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,Quratest_2,0.003931493525742458,0.0925969277376051,0.032233838337070775,0.018722506123729825,0.19478063689376224,0.1860396926987204,0.8581731548635736,0.8679941646181505,True,False,False,False,True,True,True,True
22,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,PureState_3,0.0,3.8948011894744215e-141,0.2582168997340125,0.16018337742833783,0.14644660940672607,0.14223707274710182,0.8535533905932735,0.8604069811884958,True,True,True,True,True,True,True,True
23,qpeexact_2_Mutant_Add_p_P3_Q0_[0.7853981633974483].qasm,Quratest_3,3.12973798160988e-144,8.884272273592895e-113,0.20790034650590136,0.1916983113579275,0.24582090149293961,0.2381736804871147,0.8798027432345011,0.8858252734175753,True,True,True,True,True,True,True,True
24,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,PureState_0,0.0,0.0,0.7913939295812682,0.7188805586537632,0.8535533905932737,0.8222887584772456,0.1464466094067262,0.19933824445895065,True,True,True,True,True,True,True,True
25,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,Quratest_0,6.051411154514649e-83,1.786605059473627e-84,0.1962724526097434,0.19779820596164846,0.2913738971500617,0.2775899289402306,0.2686765366626041,0.31216747832052905,True,True,True,True,True,True,True,True
26,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,PureState_1,0.0,0.0,0.7864764058815252,0.6959279261889151,0.8535533905932737,0.8227661447891302,0.146446609406726,0.1982322551500276,True,True,True,True,True,True,True,True
27,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,Quratest_1,9.432232929683182e-134,1.0716578987573173e-151,0.2680624010374639,0.2822232206666987,0.5071972498790442,0.4839689409534117,0.675176817145184,0.6940097918052106,True,True,True,True,True,True,True,True
28,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,PureState_2,0.0,0.0,0.7864764058815252,0.6919499980351456,0.8535533905932737,0.8247164227023409,0.14644660940672616,0.1964599468348007,True,True,True,True,True,True,True,True
29,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,Quratest_2,0.0001206463632438147,3.217289682047992e-07,0.042007955823050266,0.05551344626582123,0.4862308692739967,0.45898431789102373,0.6118278019281208,0.6428348220953134,True,True,False,True,True,True,True,True
30,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,PureState_3,0.0,0.0,0.7922204694754132,0.7082125380659081,0.8535533905932737,0.824477918496386,0.14644660940672602,0.19719018900218152,True,True,True,True,True,True,True,True
31,qpeexact_2_Mutant_Add_rzz_P2_Q1_[3.9269908169872414].qasm,Quratest_3,0.0,0.0,0.6607929852254334,0.646279220687901,0.8248585689253785,0.7896102469071,0.29015331751358536,0.3351207225710426,True,True,True,True,True,True,True,True
32,qpeexact_2_Mutant_Replace_rz_P0_Q0_[0.0].qasm,PureState_0,0.0,0.0,0.5552042523595861,0.4753272438166447,0.4999999999999999,0.48406872813958085,0.5000000000000003,0.5224663656438092,True,True,True,True,True,True,True,True
33,qpeexact_2_Mutant_Replace_rz_P0_Q0_[0.0].qasm,Quratest_0,2.5532591109676863e-163,1.119637872130864e-165,0.2758608613975893,0.27737188116685174,0.419932518162641,0.40608196157620347,0.008958742724645207,0.045867420187302325,True,True,True,True,True,True,True,True
34,qpeexact_2_Mutant_Replace_rz_P0_Q0_[0.0].qasm,PureState_1,0.0,0.0,0.5431094403594869,0.4434487000709669,0.4999999999999999,0.48427952370692334,0.5000000000000001,0.5219912526237289,True,True,True,True,True,True,True,True
35,qpeexact_2_Mutant_Replace_rz_P0_Q0_[0.0].qasm,Quratest_1,2.1012895292584762e-281,1.504309370806306e-309,0.4224459525020731,0.43620130906853216,0.539517867239185,0.5224220987981341,0.010856588111562137,0.04979379511167845,True,True,True,True,True,True,True,True
