,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,ae_2_Mutant_Add_h_P0_Q0_[].qasm,PureState_0,0.0,0.0,0.46632997131778386,0.45547287541781695,0.4119999999999997,0.41048630795486185,0.5000000000000003,0.5021630119802294,True,True,True,True,True,True,True,True
1,ae_2_Mutant_Add_h_P0_Q0_[].qasm,Quratest_0,0.0,0.0,0.5381991048368546,0.541304643064742,0.6087716747926323,0.6048626527343495,0.00895874272464505,0.01597994795211941,True,True,True,True,True,True,True,True
2,ae_2_Mutant_Add_h_P0_Q0_[].qasm,PureState_1,9.626052740547518e-218,1.533045462501519e-208,0.3489695519541378,0.3510777578309436,0.4119999999999997,0.41058741087126804,0.4999999999999993,0.5018640440783807,True,True,True,True,True,True,True,True
3,ae_2_Mutant_Add_h_P0_Q0_[].qasm,Quratest_1,0.0,0.0,0.5911170144071665,0.594035095018394,0.7256407487928412,0.7212067121526022,0.010856588111562154,0.01828264299015344,True,True,True,True,True,True,True,True
4,ae_2_Mutant_Add_h_P0_Q0_[].qasm,PureState_2,7.320528024748197e-220,7.793554430207365e-249,0.36566781081730865,0.3790746341988054,0.41199999999999964,0.4107395201224434,0.4999999999999996,0.5018243540686359,True,True,True,True,True,True,True,True
5,ae_2_Mutant_Add_h_P0_Q0_[].qasm,Quratest_2,0.0,0.0,0.5027420560020497,0.5068321707271352,0.5805738140444049,0.5687977423363973,0.22823537512271527,0.24978151743833585,True,True,True,True,True,True,True,True
6,ae_2_Mutant_Add_h_P0_Q0_[].qasm,PureState_3,0.0,0.0,0.4451925634391285,0.43624079353263967,0.41199999999999976,0.410638327494759,0.4999999999999998,0.5020583669749598,True,True,True,True,True,True,True,True
7,ae_2_Mutant_Add_h_P0_Q0_[].qasm,Quratest_3,0.0,0.0,0.5355286979554257,0.5402872032873665,0.4975882394100809,0.4939778849939533,0.08087313710056492,0.08772279957846017,True,True,True,True,True,True,True,True
8,ae_2_Mutant_Add_cp_P2_Q0_[0.7853981633974483].qasm,PureState_0,1.719323200711975e-14,2.1948391594335648e-16,0.08369580502619402,0.08912119421163871,0.11715728752538093,0.11691887794525224,0.8594112549695425,0.860432685525029,True,True,True,True,True,True,True,True
9,ae_2_Mutant_Add_cp_P2_Q0_[0.7853981633974483].qasm,Quratest_0,7.171849680378042e-36,8.348897277541261e-39,0.14714381559366418,0.15184349072414932,0.16028369640066983,0.15881244040123182,0.9029050555295245,0.9038969651834765,True,True,True,True,True,True,True,True
