,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,qft_3_Mutant_Add_y_P0_Q2_[].qasm,PureState_0,0.44508784649684774,0.8651827355538281,0.04220033935225531,0.03097840672388,0.04218340176642841,0.03096931655599541,1.5265566588595902e-16,2.181493731413066e-16,1.4192299514623736e-16,0.00866233094249165,False,False,False,False,True,True,False,False,True,True
1,qft_3_Mutant_Add_y_P0_Q2_[].qasm,Quratest_0,0.0,1.4176910631124501e-176,0.8264708286304754,0.8059866325481178,0.7464365183671406,0.7319270877487619,0.9268908490934147,0.9161050417296391,0.0007852313250228194,0.02147225677720255,True,True,True,True,False,False,True,True,True,True
2,qft_3_Mutant_Add_y_P0_Q2_[].qasm,PureState_1,0.16367106736188075,0.16936580075444577,0.049279016790781116,0.03848279008023393,0.04925368182970862,0.03846691602054254,1.5265566588595902e-16,3.234691626106299e-16,1.7610935069050317e-16,0.007771960178997865,False,False,False,False,True,True,False,False,True,True
3,qft_3_Mutant_Add_y_P0_Q2_[].qasm,Quratest_1,0.0,1.4573246546910733e-64,0.5190199958971187,0.4909380665306803,0.5017227729912814,0.4751224489575578,0.5739439510674503,0.5702347127254318,0.008388457652888696,0.03071308391447252,True,True,True,True,False,False,True,True,True,True
4,qft_3_Mutant_Add_y_P0_Q2_[].qasm,PureState_2,0.028589204447694545,0.049507692663354114,0.03078628985996895,0.017853430012958853,0.030777818931740086,0.01785256641683584,1.6653345369377348e-16,1.8803929455545676e-16,5.58766566546477e-17,0.007517753737424943,False,False,False,False,True,True,False,False,True,True
5,qft_3_Mutant_Add_y_P0_Q2_[].qasm,Quratest_2,3.667013294423049e-175,3.264638441943003e-117,0.36612539760882695,0.3391264944142517,0.34264764964659167,0.31879125041199846,0.31849746387721245,0.3086275117964831,0.31198154021693325,0.3463536064882663,True,True,True,True,False,False,True,True,True,True
6,qft_3_Mutant_Add_y_P0_Q2_[].qasm,PureState_3,0.01825078928386529,0.0002706369592594794,0.04078110437201148,0.05052107690661289,0.04077007407009686,0.05050218433042579,1.6653345369377348e-16,1.3802290753533963e-16,6.467335286931403e-17,0.008373183525594003,False,True,False,True,True,False,False,False,True,True
7,qft_3_Mutant_Add_y_P0_Q2_[].qasm,Quratest_3,0.0,8.511551420575889e-51,0.8984538612189842,0.8717709604896381,0.797197096753314,0.7824399667165434,0.9746003255084903,0.9706036162349069,6.0291312841197775e-18,0.006972089951824925,True,True,True,True,False,False,True,True,True,True
8,qft_3_Mutant_Add_y_P0_Q2_[].qasm,PureState_4,0.03981018959821529,0.002154853111134538,0.02986445915180359,0.05062674743419893,0.029860104751292554,0.050575783729446155,1.6653345369377348e-16,2.3224729644256033e-16,5.1815358330624047e-17,0.008655800431057206,False,True,False,True,True,False,False,False,True,True
9,qft_3_Mutant_Add_y_P0_Q2_[].qasm,Quratest_4,0.0,0.0,0.67089213093084,0.626860250955192,0.5890160433214777,0.5537093430242699,0.6304526585274137,0.6147115184428824,0.008807333415334812,0.02673867353085779,True,True,True,True,False,False,True,True,True,True
10,qft_3_Mutant_Add_y_P0_Q2_[].qasm,PureState_5,0.5298726740681863,0.21438231736753194,0.030720122596844358,0.037651958339035896,0.030716976871293142,0.0376439185931356,1.3183898417423734e-16,2.032135201024717e-16,7.75518327137327e-17,0.008535144245864249,False,False,False,False,True,True,False,False,True,True
11,qft_3_Mutant_Add_y_P0_Q2_[].qasm,Quratest_5,2.431605980371688e-196,2.93313824721608e-153,0.30056405326630303,0.31673809693348187,0.29788793270447994,0.3132362379371091,0.4468498942866238,0.445017420943807,1.495548302696969e-16,0.01757849044440915,True,True,True,True,False,False,True,True,True,True
