,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,PureState_0,0.18843780849025663,0.0,0.04589578289318754,0.08487035501508079,1.3053794156725473e-16,0.0006426067680022334,1.0000000000000013,0.9999838035571404,False,True,False,True,False,True,False,True
1,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,Quratest_0,0.0,0.0,0.3376194723029408,0.3124411612760575,0.3004558744467748,0.27774291465173795,0.6492267261244712,0.6707042522673843,True,True,True,True,True,True,True,True
2,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,PureState_1,0.003063020253214116,0.0,0.06215616671014834,0.10347152904850461,9.150666335777657e-17,0.0006443611881982326,1.0000000000000004,0.9999853485811625,True,True,True,True,False,True,False,True
3,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,Quratest_1,0.03108427695434631,0.0,0.05502910878106999,0.07731407390692109,0.006851556262154967,0.006560387507254003,0.9996518534448395,0.9996627387918309,False,True,True,True,True,True,True,True
4,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,PureState_2,0.05933632884394584,0.0,0.052979905350212186,0.09493465958946759,8.847089727481716e-17,0.000562412247436108,1.0000000000000004,0.9999871388678159,False,True,True,True,False,True,False,True
5,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,Quratest_2,0.0,0.0,0.4269874827007793,0.41144843214200816,0.4153303522607975,0.3882003808551096,0.16645160195944508,0.20992708179705832,True,True,True,True,True,True,True,True
6,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,PureState_3,0.688164367836857,0.0,0.035310403800843604,0.11100636050119037,1.3227266504323154e-16,0.0006446155001455286,1.0000000000000013,0.9999838225748522,False,True,False,True,False,True,False,True
7,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,Quratest_3,3.7195450713908924e-45,8.154321130204474e-49,0.16681133502898746,0.17016172524701426,0.18588301460399664,0.1699912035724443,0.4108856833116684,0.44611542417844696,True,True,True,True,True,True,True,True
8,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,PureState_4,0.002363276950691469,0.0,0.061752267500306206,0.12047673966128081,1.4181364416110398e-16,0.000564180017322764,1.0,0.9999871660194607,True,True,True,True,False,True,False,True
9,qftentangled_4_Mutant_Add_rx_P1_Q3_[2.356194490192345].qasm,Quratest_4,0.0,0.0,0.28666175488981205,0.290764106838247,0.3501202418033347,0.32926959352901225,0.23737316864839958,0.2945110889112952,True,True,True,True,True,True,True,True
