,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_0,0.504697119301136,0.8070587372283288,0.016876359434532983,0.010909259064700532,0.0,0.001421191999999974,1.0000000000000009,0.9972620545115367,False,False,False,False,False,True,False,True
1,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_1,0.43324094820300785,0.7357656807031121,0.01838826464271116,0.012464815897201687,0.0,0.0014211849999999776,1.0,0.9975030231129921,False,False,False,False,False,True,False,True
2,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_2,0.0036348649456618733,0.4090822002095419,0.04092648058973917,0.018641175586744566,0.0,0.0014211849999999776,1.0,0.9974858364683069,True,False,False,False,False,True,False,True
3,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,PureState_3,0.8978144538948296,0.06958390576079773,0.008511824526518073,0.029416352005340648,0.0,0.001421191999999974,1.0000000000000009,0.9972348494043946,False,False,False,False,False,True,False,True
4,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_0,0.29199308819669223,0.6136931771928249,0.0214159461793044,0.015537035457421218,0.0,0.010149319999999955,1.0000000350315081,0.9974643681733534,False,False,False,False,False,True,False,True
5,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_1,0.1718887769088563,0.10510313976729765,0.0251024249860595,0.029853086949641672,0.0,0.00897250500000003,1.000000038353436,0.9976068442410058,False,False,False,False,False,True,False,True
6,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_2,0.015938889395994586,0.0002499879019092765,0.0355208904808055,0.054686936830517396,0.0,0.006904730000000012,1.0000000185070839,0.9980919329790527,False,True,False,True,False,True,False,True
7,qft_2_Mutant_Add_cp_P1_Q1_[0.0].qasm,Quratest_3,0.14854131053460704,0.03720966240698522,0.025276087834145835,0.03274928296533945,0.0,0.006134559999999976,1.000000026927313,0.9974195980322331,False,False,False,False,False,True,False,True
8,qft_2_Mutant_Add_id_P0_Q1_[].qasm,PureState_0,0.247845099808366,0.330946835753048,0.022644483937601496,0.020703855319112088,0.0,2.1659132036772e-17,1.0000000000000009,0.9999985344953917,False,False,False,False,False,False,False,False
9,qft_2_Mutant_Add_id_P0_Q1_[].qasm,PureState_1,0.37704179830327417,0.6579711559665449,0.01927473262350217,0.014138885789383963,0.0,2.1218283654500003e-17,1.0,0.9999985191504233,False,False,False,False,False,False,False,False
