,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,PureState_0,0.0,1.3656807527792357e-119,0.29909108437968646,0.2397984599892114,0.317286574612777,0.2813888175271405,0.8535533905932786,0.8655190676381915,True,True,True,True,True,True,True,True
1,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,Quratest_0,0.0,1.98868930351357e-67,0.2132462679169048,0.21976454820128338,0.17874061325498602,0.1588717526009315,0.8580324601107346,0.8729531386225278,True,True,True,True,True,True,True,True
2,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,PureState_1,0.0,0.0,0.3143111598991075,0.26369438566785025,0.2186693249522761,0.1906763541674546,0.8535533905932791,0.8647983307350491,True,True,True,True,True,True,True,True
3,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,Quratest_1,0.0,0.0,0.24169145326918795,0.22222491171607436,0.13481220343621117,0.12488327917152456,0.8560573656484826,0.8688249606695713,True,True,True,True,True,True,True,True
4,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,PureState_2,0.0,0.0,0.27790036495121506,0.23510574136693776,0.24506485531512473,0.21697412267604252,0.8535533905932793,0.8647390864416782,True,True,True,True,True,True,True,True
5,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,Quratest_2,0.0,0.0,0.27208406506133626,0.25040945007563453,0.2699210346423016,0.240083291331658,0.8649964707735063,0.8769420774685844,True,True,True,True,True,True,True,True
6,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,PureState_3,0.0,6.3611281618211255e-59,0.25001375723093916,0.21563348855529998,0.2450648553151247,0.21674730366244815,0.8535533905932801,0.8647630801204516,True,True,True,True,True,True,True,True
7,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,Quratest_3,0.0,0.0,0.21868243018497377,0.24730146567826664,0.16022801322457866,0.1418161233316919,0.861952211249921,0.8729192564374183,True,True,True,True,True,True,True,True
8,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,PureState_4,0.0,1.290598029354864e-126,0.2759010265247766,0.24427281828661174,0.317286574612777,0.2825241729908816,0.8535533905932791,0.8668820243144534,True,True,True,True,True,True,True,True
9,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,Quratest_4,0.0,0.0,0.19587801118198003,0.20561446770906497,0.14730161339723058,0.13120199127545726,0.8535533905932801,0.8644535574167675,True,True,True,True,True,True,True,True
10,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,PureState_5,0.0,0.0,0.289134210062748,0.22647294839028748,0.2450648553151247,0.21674729893246403,0.8535533905932793,0.8647564173567664,True,True,True,True,True,True,True,True
11,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,Quratest_5,0.0,0.0,0.2403717777284583,0.2549478344167589,0.2394755794268264,0.2138312512033178,0.8536474874124463,0.8642646661376563,True,True,True,True,True,True,True,True
12,qftentangled_5_Mutant_Add_rzz_P18_Q1_[5.497787143782138].qasm,PureState_6,0.0,1.79952524569153e-110,0.3084694495772488,0.23612415059718922,0.317286574612777,0.28138881765503065,0.8535533905932793,0.8655627081547359,True,True,True,True,True,True,True,True
