,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IT,Killed_NT,Killed_IF,Killed_NF
0,ae_4_Mutant_Add_s_P2_Q2_[].qasm,PureState_0,0.0,0.0,0.05955171094539271,0.1109863435342195,0.0,5.507879593019098e-16,0.9999999999999993,0.9999999992017972,True,True,True,True,False,False,False,False
1,ae_4_Mutant_Add_s_P2_Q2_[].qasm,Quratest_0,1.2705675298804536e-59,1.5087080711188125e-49,0.17131239875841653,0.1678903287584061,0.19233875961586266,0.18512031910698434,0.589300258596618,0.6058044298596242,True,True,True,True,True,True,True,True
2,ae_4_Mutant_Add_s_P2_Q2_[].qasm,PureState_1,0.0,0.0,0.07954789229272577,0.12231260892931359,0.0,7.74951867846005e-16,1.0000000000000013,0.999999999201794,True,True,True,True,False,False,False,False
3,ae_4_Mutant_Add_s_P2_Q2_[].qasm,Quratest_1,0.0,0.0,0.1509050619884428,0.16245798302524234,0.08030645462869344,0.0771328961118432,0.8976817875900776,0.9010194909000332,True,True,True,True,True,True,True,True
4,ae_4_Mutant_Add_s_P2_Q2_[].qasm,PureState_2,0.0,0.0,0.047714205643318866,0.10876234846905448,0.0,1.0741699734625196e-15,0.9999999999999993,0.999999999201794,True,True,False,True,False,False,False,False
5,ae_4_Mutant_Add_s_P2_Q2_[].qasm,Quratest_2,2.201234186715644e-33,1.1474845331820455e-41,0.17344476264825015,0.19293633705290333,0.2066436823646783,0.19873393973663067,0.5474678317394807,0.5694634609354917,True,True,True,True,True,True,True,True
6,ae_4_Mutant_Add_s_P2_Q2_[].qasm,PureState_3,0.0,0.0,0.07717435164280158,0.10115758526859618,0.0,1.0464396270800195e-15,1.0,0.9999999992017963,True,True,True,True,False,False,False,False
7,ae_4_Mutant_Add_s_P2_Q2_[].qasm,Quratest_3,1.2491980756154767e-46,9.870260535461027e-31,0.15078734829480903,0.14395298984179009,0.15549747292010746,0.14955151677921147,0.5061085159891611,0.5247083859614411,True,True,True,True,True,True,True,True
8,ae_4_Mutant_Add_s_P2_Q2_[].qasm,PureState_4,0.0,0.0,0.06426897775871349,0.10228624532184612,0.0,5.956191184279931e-16,1.0000000000000009,0.9999999992017956,True,True,True,True,False,False,False,False
9,ae_4_Mutant_Add_s_P2_Q2_[].qasm,Quratest_4,0.0,0.0,0.16034060183423898,0.17485499334056767,0.14937649685308402,0.14432238826326332,0.5651750056462731,0.5786971360940549,True,True,True,True,True,True,True,True
10,ae_4_Mutant_Add_s_P2_Q2_[].qasm,PureState_5,0.214050113428735,4.37995188531897e-09,0.04901620339939962,0.11311109183854033,0.0,8.870848879117224e-16,0.9999999999999973,0.9999999992017954,False,True,False,True,False,False,False,False
