Name,Input,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_0,0.07013955366113751,0.2430038544764217,0.06392961950135201,0.2273684546471915,0.0,0.10393773238699272,1.0000000000000644,0.7881193584269623,0.021224681046473765,0.06568938145352624
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_0,0.058997754950042204,0.22392332272792007,0.05566176254165016,0.20902981188206854,0.0,0.09747526024790718,1.0000000000000662,0.7958717261434592,0.011766900667789196,0.020067681917789196
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_1,0.060209428211262295,0.2656951625029228,0.05411617700721665,0.241439206319958,0.0,0.10195426024614077,1.0000000000000622,0.7907819381205472,0.011393258986046033,0.009928415236046033
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_1,0.057921741280943316,0.21123735754096049,0.055228591814764826,0.2045086903754543,0.0,0.10762810201105959,1.0000000000000635,0.785563332712534,0.022238197515869113,0.0036407087341308875
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_2,0.0662226735315782,0.312660731629066,0.06029851775999464,0.28942937678324276,0.0,0.11761126479862202,1.000000000000063,0.7900569914514228,0.020919244748935126,0.028397161501064874
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_2,0.06371915425607849,0.15486093192279687,0.06226271390370492,0.14978881424407353,0.0,0.06557360853665781,1.0000000000000586,0.7987576564666359,0.00433871923149255,0.0004324692314925504
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_3,0.05488200446702582,0.26588590753590846,0.05161416155828237,0.24025532813421482,0.0,0.0906644224235189,1.0000000000000702,0.786971445618644,0.007147046087417088,0.001642016412582912
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_3,0.06561230790379242,0.22532306492077933,0.060814049762430336,0.21585848501083194,0.0,0.0996398151656405,1.0000000000000653,0.7871457816546203,0.003618809034913642,0.001665684034913642
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_4,0.06291663586762182,0.35433479328956957,0.05432758658067909,0.3258347939957529,0.0,0.14842686420365797,1.000000000000072,0.7897033843293755,0.008432564617551642,0.015756783367551642
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_4,0.061912014471829355,0.16724154372375163,0.05907553130193323,0.1630728210232126,0.0,0.0893453034267577,1.0000000000000648,0.7842470761680901,0.0030212634203099914,0.0013732678296900086
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_5,0.0649679504072273,0.24590201236511885,0.05979353050544172,0.22841311655985158,0.0,0.10067441260202048,1.0000000000000684,0.7877966285688225,0.006799210616115936,0.11275624186611594
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_5,0.05942572331930161,0.18029105869225454,0.057148911262151,0.17106625859551058,0.0,0.06352082564600707,1.0000000000000635,0.7728028466621505,0.03657737480727167,0.008832781442728331
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_6,0.05600273918917192,0.29136240070452607,0.05097554153838824,0.2731831684852206,0.0,0.13480311276956947,1.0000000000000626,0.7897294736725029,0.020591425050205753,0.016517949949794247
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_6,0.059602860174294954,0.15774669460435276,0.05712696719521026,0.15379765387465286,0.0,0.08105950191075573,1.0000000000000564,0.7427217734547713,0.011299292002185893,0.007393042002185893
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_7,0.06046617208407847,0.2625855875723575,0.05478895396454542,0.23863671803178763,0.0,0.09775437846237894,1.0000000000000768,0.7884152737168749,0.0012252101781494718,0.013432241428149472
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_7,0.06306492322695294,0.15155347299726254,0.0603285080303647,0.14798681025400565,0.0,0.06921479423047155,1.000000000000067,0.7929247450697158,0.002289500790755742,0.006195750790755742
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_8,0.0637291729912847,0.25008476055497586,0.05835693701991093,0.2316835516078784,0.0,0.10081355146229515,1.0000000000000662,0.7866247659800972,0.011193741866115936,0.09810780436611594
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_8,0.06806719435452126,0.1985042542657302,0.06407733952572132,0.19258373424473324,0.0,0.10797054539522516,1.0000000000000662,0.7376917085344694,0.02513198068492844,0.01734848806507156
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_9,0.05172269079623392,0.27243992734257744,0.048890959975303745,0.243705185661835,0.0,0.10142250422203634,1.000000000000067,0.7871416160928223,0.0036772548500558326,0.012924307649944167
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_9,0.060950992263607146,0.1443994183233083,0.05857407460563094,0.13889454690357916,0.0,0.055635302423293134,1.0000000000000617,0.7691010358566266,0.011415659541610973,0.006650746708389027
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_10,0.060570111176650863,0.32622527386523587,0.05335551677376618,0.30133783060441355,0.0,0.12709773402759442,1.0000000000000657,0.7914813536384724,0.01796607324053942,0.01279564550946058
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_10,0.06048969966251479,0.1627474779732508,0.05839442256926289,0.1555015357590432,0.0,0.06634188276750963,1.0000000000000568,0.780424859074706,0.007045890272225982,0.033969734727774016
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_11,0.05804003618798372,0.2514010658979941,0.05362796829025553,0.23529979278583743,0.0,0.09882943752845721,1.0000000000000626,0.790061245846497,0.0050808692540323455,0.06416290050403234
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_11,0.06250850173880079,0.16443078903986058,0.0605895830065705,0.15909969028526644,0.0,0.06805390234180614,1.0000000000000662,0.7786215653289278,0.00576995592313603,0.01260589342313603
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_12,0.06182544988240244,0.2875971334796168,0.05608353466263551,0.27018402616454085,0.0,0.13436871411262358,1.0000000000000666,0.789265860943668,0.021457386111876794,0.0014918326381232055
ae_8_Mutant_Add_h_P25_Q7_[].qasm,Quratest_12,0.061717203519555966,0.2354892876624421,0.059266101927809754,0.22054498139311338,0.0,0.11432779000037266,1.0000000000000733,0.7539829180103479,0.0012028304276574253,0.00022626792765742532
ae_8_Mutant_Add_h_P25_Q7_[].qasm,PureState_13,0.06308621063648902,0.267258528437933,0.05813393490093518,0.248667446396245,0.0,0.09919550406905484,1.0000000000000626,0.7897822699026793,0.0006087851191016111,0.003050191369101611
