gates,depth,singlequbit_gates,multiqubit_gates,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE,Input_type,Algorithm,Qubits_number,Operator,Gate,Position,Qubits,Params,Gate_type,Relative_position,Output_type
28,15,11,17,PureState_0,0,1,0.9967917300262784,0.9967245366452508,0.8322747074130509,0.832155625332963,1.231653667943533e-16,0.0355562068894196,1.0000000000000089,0.9444566434843454,0.0313596526040048,0.0010862151040047,False,False,True,True,True,True,False,True,False,True,True,False,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_0,0,1,0.9847348321009972,0.9824917971707244,0.8276946190845047,0.8269701956916156,1.658831970880782e-16,0.0329078312952097,1.0000000000000115,0.9363821842355244,0.0024180500991073,0.1035389811508926,False,False,True,True,True,True,False,True,False,True,False,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_1,0,1,1.0,1.0,0.8325546111576977,0.8325546111576978,1.6024508109335756e-16,0.0271059211521708,1.000000000000011,0.9394602814071572,0.0218618258377601,0.0184438570877601,False,False,True,True,True,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_1,0,1,0.6509337344616938,0.6497700404406477,0.5583748031208744,0.5584322973787239,1.0067452446238351e-16,0.0237272488802339,1.0000000000000115,0.9305589473883076,0.0103141665207804,0.0556038022292195,False,False,True,True,True,True,False,True,False,True,False,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_2,0,1,1.0,1.0,0.8325546111576977,0.8325546111576977,5.0306980803327406e-17,0.0363112458370563,1.000000000000011,0.9432471105953084,0.0034278346550444,0.0073143528449555,False,False,True,True,True,True,False,True,False,True,False,False,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_2,0,1,0.7870874188489778,0.7847288041641024,0.6737628553695351,0.6726091483069178,1.3103260880845154e-16,0.0196993300301714,1.0000000000000109,0.9235754055785672,0.0066178940391077,0.0060774184608922,False,False,True,True,True,True,False,True,False,True,False,False,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_3,0,1,1.0,0.9999999999999996,0.8325546111576978,0.8325546111576978,1.3270634591222574e-16,0.0318180438873912,1.000000000000011,0.9423789651876358,0.0136912900309059,0.075175897469094,False,False,True,True,True,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_3,0,1,0.9059107232388072,0.9051272194820636,0.7743388092620291,0.7737403082974028,1.4970460309772546e-16,0.0268456128537071,1.000000000000011,0.93334832903111,0.0009849377684341,0.0385658434815658,False,False,True,True,True,True,False,True,False,True,False,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_4,0,1,0.999334571867918,0.9990643012266024,0.8323690480163376,0.8322532551699328,3.6429192995512955e-17,0.0356689239680793,1.0000000000000109,0.9435528144810688,0.0064573088540043,0.0384645661459956,False,False,True,True,True,True,False,True,False,True,False,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_4,0,1,0.659689167854925,0.659133011583687,0.5748413032198199,0.5744861618274641,1.958069123508821e-16,0.0151042756889112,1.0000000000000124,0.9327726165409328,0.0143094404434052,0.0211453779434052,False,False,True,True,True,True,False,True,False,True,True,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_5,0,1,1.0,1.0,0.8325546111576977,0.8325546111576977,4.3368086899420184e-17,0.0361288361625077,1.000000000000011,0.943425775053234,0.0219825221550443,0.0141700221550443,False,False,True,True,True,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_5,0,1,0.5710430417781,0.5709013806520038,0.4879518868658777,0.4889825273318836,1.2113418178683752e-16,0.0193566661781548,1.0000000000000102,0.9334612739803811,0.0194258379980251,0.0184492754980251,False,False,True,True,True,True,False,True,False,True,True,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_6,0,1,0.0156993948939825,0.129642207567835,0.0156973565947759,0.1145353360900525,1.214696068339502e-16,0.02318233678216,1.000000000000011,0.9425101985514696,0.0119322303003398,0.1218568321996601,False,False,False,True,False,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_6,0,1,0.7092229697210114,0.7115486368177326,0.6029785087400966,0.6070617713978445,1.8654037190792008e-16,0.0352125718532732,1.0000000000000089,0.9328453029629054,0.0149382644240333,0.0998992019240333,False,False,True,True,True,True,False,True,False,True,True,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_7,0,1,0.0157147643142287,0.1256524010572935,0.0152175308226714,0.1112164401242203,1.4480875266259519e-16,0.0231774617551067,1.000000000000011,0.942675575436159,0.0119322303003399,0.12380995719966,False,False,False,True,False,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_7,0,1,0.9495783791470684,0.9444625004364048,0.8056764396411666,0.8019989660691187,6.873952613175241e-17,0.0256717042506691,1.0000000000000098,0.9291959544827584,0.0089681074602319,0.0211751387102319,False,False,True,True,True,True,False,True,False,True,False,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_8,0,1,1.0,1.0,0.8325546111576977,0.8325546111576978,1.0420538130301303e-16,0.0317704765412541,1.0000000000000115,0.9419112614666096,0.0282943470161557,0.0415298717338442,False,False,True,True,True,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_8,0,1,0.7940354124055427,0.7908755723662659,0.6859803988697283,0.6836820216124274,1.1224997084044236e-16,0.0259218969822908,1.0000000000000109,0.9202687751159792,0.0201393885164884,0.0145285802335115,False,False,True,True,True,True,False,True,False,True,True,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_9,0,1,0.0122810208744348,0.1689064118827381,0.0109605828396352,0.1443432924546838,5.624099184981968e-33,0.0355939169932796,1.000000000000011,0.9448590573402764,0.0170898437499998,0.0009765624999998,False,False,False,True,False,True,False,True,False,True,True,False,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_9,0,1,1.0,1.0,0.8325546111576977,0.8325546111576977,7.551468131361537e-17,0.0245476102022695,1.0000000000000109,0.9301297424661186,0.0233616402065639,0.0800022652065639,False,False,True,True,True,True,False,True,False,True,True,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_10,0,1,0.0047508379989208,0.2036643271342644,0.0047507904636132,0.1709832429025586,2.0816681711721688e-17,0.0350912953214611,1.000000000000011,0.945748360236652,0.0117942811865472,0.2193138124365472,False,False,False,True,False,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_10,0,1,0.816128650381395,0.8161231428992181,0.7000729095710974,0.700366878484033,8.561955938123256e-17,0.0224522757128029,1.000000000000011,0.936335466740532,0.0075288282420145,0.0325102342579854,False,False,True,True,True,True,False,True,False,True,False,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_11,0,1,0.0148685487807777,0.1257646751358575,0.0143364922487501,0.110825635670455,1.1023117368978014e-16,0.0231730071949015,1.0000000000000115,0.9425506495957344,0.0212708946996603,0.1452943321996603,False,False,False,True,False,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_11,0,1,0.953629035905622,0.9503227480411756,0.806281289270455,0.8046072945715884,1.4940729453323878e-16,0.026473905420361,1.000000000000011,0.9219425261278872,0.0174315512189365,0.0064942300310634,False,False,True,True,True,True,False,True,False,True,True,False,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_12,0,1,1.0,1.0,0.8325546111576977,0.8325546111576977,2.7755575615628914e-17,0.04645160214451,1.000000000000011,0.9459960049485266,0.0126953125000001,0.0170898437500001,False,False,True,True,True,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,Quratest_12,0,1,0.2150503842863465,0.2302683777854488,0.1832655517885812,0.2002179208405718,1.2346352239178682e-16,0.0208482748435932,1.0000000000000115,0.9324251651733312,0.0011039310245457,0.1178031497745457,False,False,True,True,True,True,False,True,False,True,False,True,Quratest,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
28,15,11,17,PureState_13,0,1,1.0,1.0,0.8325546111576978,0.8325546111576978,2.08166817117217e-17,0.0369116501472645,1.000000000000011,0.9436422914138684,0.0218971250634526,0.2017356874365473,False,False,True,True,True,True,False,True,False,True,True,True,PureState,qpeexact,6,Add,h,4,4,,Single_qubit,beginning,Dominant
