gates,depth,singlequbit_gates,multiqubit_gates,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE,Input_type,Algorithm,Qubits_number,Operator,Gate,Position,Qubits,Params,Gate_type,Relative_position,Output_type
22,13,11,11,PureState_13,0,1,0.0140387353661246,0.2799336256948495,0.014037548747496,0.2352256978220304,0.0,0.0234069748139556,1.0000000000000098,0.953348460836104,2.220446049250313e-16,0.2602539062499998,False,False,False,True,False,True,False,False,False,False,False,True,PureState,wstate,6,Add,rz,19,1,0.0,Single_qubit,end,Diverse
31,15,7,24,Quratest_18,0,1,0.0276286323229017,0.0902223788022354,0.0276012019189279,0.0894264363824673,0.0,0.0403691217297003,1.000000000000011,0.8623306587435672,0.0036515005010061,0.0720108755010061,False,False,False,False,False,False,False,True,False,False,False,True,Quratest,qftentangled,6,Add,rx,11,3,0.0,Single_qubit,pre_middle,Diverse
23,13,6,17,PureState_1,0,1,0.0163634440817757,0.1312094333632972,0.0163589443437448,0.1230152886885865,0.0,0.0467205520239979,1.0000000000000058,0.8705550326360735,0.0125360016111061,0.1385125641111061,False,False,False,False,False,False,False,True,False,False,True,True,PureState,qftentangled,5,Add,cz,18,1,,Multi_qubit,end,Diverse
31,15,7,24,PureState_25,0,1,0.0259505921829,0.1173791548240849,0.0256282252911131,0.1111071592506803,1.0310762660337147e-16,0.045015676808001,1.0000000000000124,0.8684173491705689,0.0060940648927349,0.0036526586427349,False,False,False,False,False,False,False,True,False,False,False,False,PureState,qftentangled,6,Add,h,8,4,,Single_qubit,pre_middle,Diverse
42,30,21,21,PureState_5,0,1,0.0260303130477742,0.1413739246905713,0.024470917208503,0.1368974723678699,0.0,0.0147955668804441,1.0000000000000084,0.9549629037478162,0.0213739325699876,0.0252801825699876,False,False,False,False,False,False,False,False,False,False,True,False,PureState,ae,6,Add,p,12,1,0.0,Single_qubit,pre_middle,Dominant
28,15,11,17,PureState_16,0,1,0.0138149631004224,0.1831574117841773,0.0126505479379618,0.1618376139748882,0.0,0.041159934431326,1.000000000000012,0.9223906507767056,0.0112978072983877,0.0498720260483877,False,False,False,False,False,False,False,True,False,False,False,True,PureState,qpeexact,6,Replace,h,8,0,,Single_qubit,pre_middle,Dominant
22,13,11,11,PureState_20,0,1,0.0068697286484392,0.2818074262606622,0.0068696835575933,0.2367411875331712,0.0,0.0240839845277797,1.000000000000012,0.9543264460095524,2.220446049250313e-16,0.2612304687500002,False,False,False,True,False,True,False,False,False,False,False,True,PureState,wstate,6,Add,s,2,2,,Single_qubit,beginning,Diverse
25,13,6,19,Quratest_30,0,1,0.0245651024795117,0.1181823944819028,0.0241947993078748,0.1128950364453061,5.631795011351755e-17,0.0412332391257385,1.0000000000000115,0.8988974535319394,0.0085380365287798,0.0695869634712201,False,False,False,False,False,False,False,True,False,False,False,True,Quratest,qft,6,Add,h,14,1,,Single_qubit,post_middle,Diverse
25,13,6,19,PureState_31,0,1,0.0306454464599715,0.0289008153705101,0.0306400074648873,0.0288961007131141,1.0928757898653883e-16,0.0053438299968061,0.007100622894365,0.0071218258741568,0.0185546875,0.0126953125,False,False,False,False,False,False,False,False,True,True,True,False,PureState,qft,6,Remove,swap,21,0,,Multi_qubit,end,Diverse
29,11,18,11,Quratest_28,0,1,0.2795094637397241,0.2688728978708961,0.2685474022930211,0.2579244668029407,0.2742161024314028,0.2724859713237965,0.746103229711262,0.7232256026123006,0.1291287347979109,0.0500271722979109,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,vqe,6,Replace,rx,13,2,0.7853981633974483,Single_qubit,middle,Dominant
22,13,11,11,PureState_14,0,1,0.4000637457284077,0.4772849618126631,0.3388942497392124,0.4071040873587547,0.2958758547680686,0.3101729311378802,0.7041241452319419,0.6749292431089055,2.220446049250313e-16,0.2651367187500002,False,False,True,True,True,True,True,True,True,False,False,True,PureState,wstate,6,Remove,ry,7,4,,Single_qubit,pre_middle,Diverse
29,11,18,11,PureState_1,0,1,0.1180985312085735,0.3197264025717337,0.0984751233839618,0.2691750332033351,0.0285288854662419,0.0617393987780475,0.9714582465282576,0.9382476231427426,0.0551755818961136,0.3242185506461136,False,False,True,True,True,True,True,True,True,False,True,True,PureState,vqe,6,Add,t,22,0,,Single_qubit,end,Dominant
42,30,21,21,Quratest_26,0,1,0.0267931239949454,0.0761628080780172,0.0267794634848279,0.0749067346175469,0.0,0.0155965695342047,1.0000000000000142,0.951424249295012,0.0111051271351337,0.0618863771351337,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,ae,6,Add,y,25,4,,Single_qubit,post_middle,Dominant
28,15,11,17,PureState_4,0,1,0.9993733054226462,0.9989020322671796,0.8323726385285717,0.8322206165577403,0.0,0.0626785898129112,1.0000000000000102,0.8867649722177032,0.0064573088540043,0.0291872223959956,False,False,True,True,True,True,False,True,False,False,False,False,PureState,qpeexact,6,Add,swap,20,3,,Multi_qubit,post_middle,Dominant
23,18,13,10,PureState_2,0,1,0.48243641268098,0.4743516074843986,0.4511529306344508,0.4431804902574852,0.5127672765031849,0.5103760456717213,0.3317759999999999,0.3288918060025553,0.052100991717437,0.033546304217437,False,False,True,True,True,True,True,True,True,False,True,True,PureState,ae,4,Add,x,9,3,,Single_qubit,middle,Dominant
25,13,6,19,PureState_7,0,1,0.0292718752766342,0.0283619891465756,0.029267527182806,0.0283561385830332,3.642919299551295e-17,0.0052447037429533,1.0000000000000129,0.9099072402376436,0.0185546874999999,0.0073242187499999,False,False,False,False,False,False,False,False,False,False,True,False,PureState,qft,6,Add,rzz,18,2,6.283185307179586,Multi_qubit,end,Diverse
32,24,17,15,Quratest_15,0,1,0.5233403535046625,0.5110496064054278,0.4945510277431157,0.4843904291098855,0.5438317927255536,0.5404764403753749,0.1464466094067287,0.143533843734577,0.0814634895375897,0.0673033332875897,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,ae,5,Add,ry,15,2,3.9269908169872414,Single_qubit,middle,Dominant
18,11,5,13,PureState_12,0,1,0.5410446981818766,0.4349694669055314,0.4643730055578366,0.4121722410232475,0.4999999999999999,0.4923243481797587,0.5000000000000047,0.4705444449822972,0.0068359375,0.0034179687499999,False,False,True,True,True,True,True,True,True,False,False,False,PureState,qft,5,Remove,h,14,0,,Single_qubit,end,Diverse
25,13,6,19,Quratest_22,0,1,0.7069688872080907,0.6654310994048845,0.667394444338204,0.6319265099332574,0.8614282972517089,0.8373965048958956,0.1395637480064806,0.138116991532733,0.2148710952809666,0.1723906265309666,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,qft,6,Add,sx,21,0,,Single_qubit,end,Diverse
10,7,5,5,Quratest_0,0,1,0.233811696762281,0.2290031759672094,0.232273183717162,0.227507713785018,0.2794071791165849,0.2776810455187414,0.853553390593273,0.8367077807929979,0.0095721563108233,0.0383807500608233,False,False,True,False,True,False,True,True,True,False,False,True,Quratest,wstate,3,Remove,ry,0,0,,Single_qubit,beginning,Diverse
22,14,9,13,PureState_5,0,1,0.0046170145749623,0.2581111551197124,0.0046169913057691,0.2172800948350943,1.6653345369377356e-16,0.0584838240764115,1.0000000000000049,0.9162513921078492,0.0218971250634526,0.1919700624365473,False,False,False,True,False,False,False,True,False,False,True,True,PureState,qpeexact,5,Add,ch,9,4,,Multi_qubit,middle,Dominant
28,15,11,17,Quratest_6,0,1,0.7110652592193857,0.7102592240118566,0.6047117201504871,0.6074126150029234,2.0473125148315363e-16,0.049963364761814,1.0000000000000084,0.9103871238457694,0.0149382644240333,0.1218718581740333,False,False,True,True,True,True,False,True,False,False,True,True,Quratest,qpeexact,6,Add,ch,9,5,,Multi_qubit,pre_middle,Dominant
22,14,9,13,PureState_0,0,1,0.0024393117104106,0.2511838952400153,0.0024393052475285,0.2113048725776922,0.0,0.0492339237524481,1.0000000000000058,0.9268089302349016,0.0117942811865473,0.2559349061865473,False,False,False,False,False,False,False,True,False,False,True,True,PureState,qpeexact,5,Add,cz,17,3,,Multi_qubit,end,Dominant
10,7,5,5,PureState_4,0,1,0.0032527342119263,0.2324775022427442,0.0032527313437755,0.1947312023218765,7.498798913309291e-33,0.0204197387650007,1.0,0.9741067543223266,0.0,0.20458984375,False,False,False,False,False,False,False,False,False,False,False,True,PureState,wstate,3,Add,rxx,3,2,6.283185307179586,Multi_qubit,pre_middle,Diverse
31,15,7,24,PureState_18,0,1,0.4433892109683738,0.3724071373694991,0.4087719617521699,0.3519807435811661,0.4060248910447799,0.3849260854883221,0.2500000000000059,0.2244101144990416,0.1866879226805531,0.1832699539305531,False,False,True,True,True,True,True,True,True,False,True,True,PureState,qftentangled,6,Remove,cx,4,2,,Multi_qubit,beginning,Diverse
22,14,9,13,Quratest_9,0,1,0.5576555668447017,0.5619141093966876,0.4883033400348482,0.4930830284903272,0.1671019944200877,0.1697112121061685,0.8581177288423761,0.7834089512621055,0.0035046394700043,0.0743054207200043,False,False,True,True,True,True,True,True,True,False,False,True,Quratest,qpeexact,5,Add,rxx,15,2,5.497787143782138,Multi_qubit,post_middle,Dominant
31,15,7,24,PureState_31,0,1,0.2539232651907542,0.2469650699465276,0.2475908490714685,0.2383528426867501,0.2716620627423067,0.270320368943836,0.7285533905932847,0.6331862247812888,0.0164093050714628,0.0333953824285371,False,False,True,False,True,True,True,True,True,False,True,True,PureState,qftentangled,6,Replace,ch,2,4,,Multi_qubit,beginning,Diverse
18,11,9,9,Quratest_13,0,1,0.3082426883230821,0.3049319423137336,0.3056554409112984,0.2971914101615983,0.4286861065921497,0.4283082188039218,0.8162282220148694,0.7698868346991936,0.8656978253421497,0.7665767315921497,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,wstate,5,Remove,x,4,4,,Single_qubit,pre_middle,Diverse
24,10,15,9,Quratest_5,0,1,0.2446553403137074,0.2360186230139629,0.2415626187529605,0.2334956334973526,0.2938865382846028,0.291670435510527,0.2949266032614318,0.2918314927958172,0.2305412802325683,0.1758537802325683,False,False,True,False,True,True,True,True,True,False,True,True,Quratest,vqe,5,Add,rxx,6,2,3.9269908169872414,Multi_qubit,pre_middle,Dominant
25,13,6,19,PureState_16,0,1,0.0266658208688868,0.0279937429118283,0.0266620779806087,0.0279853013541956,1.6566609195578508e-16,0.0069772729247442,1.0000000000000129,0.894580948984635,0.0185546875,0.0092773437499999,False,False,False,False,False,False,False,False,False,False,True,False,PureState,qft,6,Add,ch,8,3,,Multi_qubit,pre_middle,Diverse
42,30,21,21,Quratest_7,0,1,0.0262880042583069,0.077609271615906,0.0262505997447155,0.0766328843075844,1.0023449084628487e-16,0.0108378612109169,1.0000000000000115,0.9539223923945608,0.0221301693583882,0.0367786068583882,False,False,False,False,False,False,False,False,False,False,True,True,Quratest,ae,6,Add,h,37,1,,Single_qubit,end,Dominant
25,13,6,19,PureState_17,0,1,0.0271793166559757,0.0306853740983793,0.0271734504678563,0.0306788437224733,5.2041704279304207e-17,0.0053245136139404,1.0000000000000124,0.9220460045115964,0.0185546875,0.005859375,False,False,False,False,False,False,False,False,False,False,True,False,PureState,qft,6,Add,h,14,1,,Single_qubit,post_middle,Diverse
6,5,3,3,Quratest_3,0,1,0.4947345198742934,0.487233411620393,0.4794020747316521,0.4726198729561988,0.6198156817996757,0.6115708914386014,0.0723140374281664,0.0792773577021216,0.0037767128391292,0.1595384315891292,False,False,True,True,True,True,True,True,True,True,False,True,Quratest,wstate,2,Add,cz,2,1,,Multi_qubit,middle,Diverse
42,30,21,21,Quratest_3,0,1,0.5252733035007403,0.468823476982838,0.4586627087526617,0.4349489225564334,0.4926610631770337,0.4873710433006391,0.5099150627360081,0.4830102204233286,0.0390598507250057,0.0478489132250057,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,ae,6,Add,h,34,2,,Single_qubit,end,Dominant
18,11,9,9,Quratest_3,0,1,0.022663459605912,0.1872811674486227,0.0215373219743301,0.1756247070035655,0.0,0.0247066652135261,1.0000000000000044,0.954501706361722,0.0037926049198928,0.2386558861698928,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,wstate,5,Add,s,6,3,,Single_qubit,pre_middle,Diverse
25,13,6,19,PureState_3,0,1,0.1890195301185202,0.1726337625080859,0.1870727760870093,0.1713530460589757,0.1767766952966368,0.1698122626506847,0.2500000000000069,0.237644597575953,0.0009765624999999,0.0112304687499999,False,False,True,False,True,False,True,True,True,False,False,False,PureState,qft,6,Replace,ch,23,2,,Multi_qubit,end,Diverse
28,15,11,17,PureState_2,0,1,1.0,1.0,0.8325546111576977,0.8325546111576977,0.5,0.4887329261895852,0.5000000000000089,0.4700572761493626,0.7011817409050445,0.4599708034050445,False,False,True,True,True,True,True,True,True,False,True,True,PureState,qpeexact,6,Remove,cp,13,1,,Multi_qubit,middle,Dominant
31,15,7,24,Quratest_23,0,1,0.2063728332699763,0.1895728387224812,0.2039403464042852,0.1871146027136245,0.2055492501888755,0.2072161979547926,0.8535681686943929,0.7410161709995858,0.0739016218910366,0.0963625593910366,False,False,True,False,True,False,True,True,True,False,True,True,Quratest,qftentangled,6,Add,rzz,17,4,0.7853981633974483,Multi_qubit,middle,Diverse
42,30,21,21,PureState_17,0,1,0.0304153407037248,0.1751361628516923,0.0295068232286208,0.1666528584852682,0.0,0.0211089633827072,1.000000000000011,0.9551197371313698,0.0047706394355853,0.0072120456855853,False,False,False,False,False,False,False,False,False,False,False,False,PureState,ae,6,Replace,h,3,3,,Single_qubit,beginning,Dominant
29,11,18,11,Quratest_25,0,1,0.0278508621434411,0.0972086872874972,0.0269275718013431,0.094668833885823,0.0,0.0265104225193025,1.0000000000000115,0.951176959050114,0.0024448647569881,0.0610386147569881,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,vqe,6,Add,rxx,21,0,0.0,Multi_qubit,post_middle,Dominant
13,9,4,9,Quratest_13,0,1,0.0160133547462771,0.1409162631692817,0.0160081324344855,0.1354796215846871,0.0,0.0303203800391989,1.0000000000000018,0.9445202196896604,0.0388027865588537,0.0705410678088537,False,False,False,False,False,False,False,False,False,False,True,True,Quratest,qft,4,Add,z,0,3,,Single_qubit,beginning,Diverse
32,24,17,15,Quratest_10,0,1,0.018834424104337,0.1021536976724213,0.0188300595757771,0.0996821674024022,2.1301862183908946e-16,0.0094239692695302,1.000000000000005,0.9776759269103092,0.0127275805973921,0.0425127368473921,False,False,False,False,False,False,False,False,False,False,True,True,Quratest,ae,5,Add,h,10,4,,Single_qubit,pre_middle,Dominant
5,4,3,2,PureState_1,0,1,0.0,0.1419615200654205,0.0,0.1184540097161978,0.0,0.0163884718730705,1.0,0.9836115281269288,0.0,0.17724609375,False,False,False,False,False,False,False,False,False,False,False,True,PureState,qpeexact,2,Add,rz,0,0,6.283185307179586,Single_qubit,beginning,Dominant
19,9,12,7,Quratest_8,0,1,0.7421031132071284,0.6621886639341236,0.6901450000292697,0.6254172230165975,0.8844680569529908,0.879366813974565,0.098976255708849,0.098811612100759,1.3718206816468057,1.2023870878968057,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,vqe,4,Replace,p,15,1,0.7853981633974483,Single_qubit,end,Dominant
23,18,13,10,PureState_15,0,1,0.0121705776472097,0.0284536937700424,0.0121677461808767,0.0284338412599853,1.6609977282477928e-16,0.0035782156242302,1.0000000000000004,0.9847451055803784,0.012182411785437,0.0151613382145629,False,False,False,False,False,False,False,False,False,False,True,False,PureState,ae,4,Add,ch,8,1,,Multi_qubit,pre_middle,Dominant
23,13,6,17,Quratest_1,0,1,0.1968553643072403,0.2154285679857391,0.1919910012851996,0.2081060819090415,0.1814148193977566,0.1997717981858492,0.8599477045620818,0.7595733513665439,0.0480098349529437,0.0641231162029437,False,False,True,False,True,False,True,True,True,False,True,True,Quratest,qftentangled,5,Add,p,10,2,0.7853981633974483,Single_qubit,middle,Diverse
24,10,15,9,Quratest_13,0,1,0.2769172758069569,0.2726324739104451,0.2623755482599285,0.2577545884518481,0.2402993032258295,0.2406694601268262,0.2778815329752502,0.2716919066876297,0.0484504973219126,0.0484504973219126,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,vqe,5,Remove,ry,18,0,,Single_qubit,end,Dominant
18,11,5,13,PureState_1,0,1,0.5411644852313112,0.4172419706240114,0.4645046800126799,0.3986597351558903,0.4999999999999998,0.4911637804942106,0.5000000000000043,0.4698655684505059,0.0068359375,0.0068359375,False,False,True,True,True,True,True,True,True,False,False,False,PureState,qft,5,Replace,z,0,4,,Single_qubit,beginning,Diverse
31,15,7,24,PureState_31,0,1,0.3186985875030087,0.2772285097104516,0.2976668683440913,0.2637880693974608,0.2254410487572185,0.2321641471079291,0.6250000000000093,0.5466843453509909,0.0867218050714628,0.0349639925714628,False,False,True,True,True,True,True,True,True,False,True,True,PureState,qftentangled,6,Remove,cp,7,5,,Multi_qubit,pre_middle,Diverse
42,30,21,21,PureState_25,0,1,0.0234419240273082,0.1069763530782408,0.0234193476753573,0.1057070869384603,8.174884380540702e-17,0.0139556788083337,1.0000000000000115,0.9537076881428292,0.0036211599878579,0.006632746262142,False,False,False,False,False,False,False,False,False,False,False,False,PureState,ae,6,Add,cp,14,2,6.283185307179586,Multi_qubit,pre_middle,Dominant
42,30,21,21,PureState_24,0,1,0.0350837328922166,0.075409446796153,0.0349088649338661,0.0749360098337141,7.079840186330344e-17,0.0151903195580029,1.0000000000000109,0.9538470231799036,0.0173826262170097,0.0050783112829902,False,False,False,False,False,False,False,False,False,False,True,False,PureState,ae,6,Add,h,34,2,,Single_qubit,end,Dominant
17,11,5,12,Quratest_8,0,1,0.0115640794041428,0.0927699834623,0.0115638227153566,0.0814836538950363,0.0,0.0295613077016503,1.0000000000000009,0.9042218167254376,0.0033470151940604,0.0199485776940604,False,False,False,False,False,False,False,False,False,False,False,False,Quratest,qftentangled,4,Add,swap,7,3,,Multi_qubit,middle,Diverse
15,12,9,6,PureState_2,0,1,0.0081450581354661,0.0629033219353714,0.0081447491407786,0.0623903405693257,0.0,0.0021929944519568,0.9999999999999992,0.9927194125813692,0.0011354999999997,0.0476926250000002,False,False,False,False,False,False,False,False,False,False,False,True,PureState,ae,3,Add,t,0,0,,Single_qubit,beginning,Dominant
29,11,18,11,PureState_25,0,1,0.0110158736527542,0.2534204346885947,0.0110113918468459,0.2133704804335674,0.0,0.0319608990006929,1.0000000000000124,0.9654332292815414,0.0285509015656359,0.031507692184364,False,False,False,False,False,False,False,False,False,False,True,True,PureState,vqe,6,Add,p,0,0,6.283185307179586,Single_qubit,beginning,Dominant
8,6,5,3,PureState_0,0,1,0.0060609011867931,0.0161387775789867,0.0060607604083583,0.0161365295267322,5.551115123125783e-17,0.0013709116293202,0.9999999999999998,0.9965140148837812,0.0158984374999999,0.03146484375,False,False,False,False,False,False,False,False,False,False,True,True,PureState,ae,2,Add,t,0,0,,Single_qubit,beginning,Dominant
19,9,12,7,Quratest_0,0,1,0.0154627561705705,0.0844722580373782,0.0154571595855079,0.0837103345087524,9.709030454607691e-17,0.0050067463117154,0.9999999999999992,0.9862883359480438,0.0036048645542702,0.0291099791957297,False,False,False,False,False,False,False,False,False,False,False,False,Quratest,vqe,4,Add,h,10,3,,Single_qubit,middle,Dominant
28,15,11,17,PureState_13,0,1,1.0,1.0,0.8325546111576978,0.8325546111576978,0.8266407412190938,0.8306556156053937,0.0961946878265461,0.0905905391925466,0.6616966249365474,0.6895286561865474,False,False,True,True,True,True,True,True,True,False,True,True,PureState,qpeexact,6,Replace,ch,7,0,,Multi_qubit,pre_middle,Dominant
42,30,21,21,Quratest_5,0,1,0.0318618605239548,0.0828783737002994,0.0313677453569293,0.0820204590209143,2.0137700101202638e-16,0.019489913671052,1.0000000000000115,0.936444435855149,0.0010706070192678,0.0635706070192678,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,ae,6,Add,ch,38,0,,Multi_qubit,end,Dominant
17,11,5,12,Quratest_5,0,1,0.4036382586368043,0.3662330856512356,0.3860809266201047,0.355095428471559,0.4142068113155972,0.4030968964131997,0.5001106593629229,0.4568261449996835,0.0367713592842657,0.0348182342842657,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,qftentangled,4,Replace,z,0,3,,Single_qubit,beginning,Diverse
11,9,4,7,PureState_0,0,1,0.0089472964203827,0.1189172783727505,0.0089465689144087,0.1039322365791871,0.0,0.0199746569763672,1.0,0.9497488273974196,0.0083385468432737,0.1460338593432737,False,False,False,False,False,False,False,False,False,False,False,True,PureState,qftentangled,3,Add,cx,9,0,,Multi_qubit,end,Diverse
29,11,18,11,PureState_3,0,1,1.0,0.8982403264427159,0.8325546111576977,0.7823134984947295,0.999999648034076,0.9955403969463515,9.435255006456628e-08,0.0020644868521342,0.5318972838742351,0.444006658874235,False,False,True,True,True,True,True,True,True,True,True,True,PureState,vqe,6,Add,x,25,3,,Single_qubit,end,Dominant
22,14,9,13,Quratest_8,0,1,0.903077754072931,0.8952739159433277,0.7764343551916338,0.7697483540946604,0.5831196945167364,0.5784121173792484,0.116137019347429,0.1142583549165045,0.0410839590482673,0.1358105215482674,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,qpeexact,5,Replace,rzz,6,4,3.141592653589793,Multi_qubit,pre_middle,Dominant
31,15,7,24,Quratest_7,0,1,0.0286864589860577,0.1282008595969956,0.0286543271441137,0.1248511454464564,1.8214427091167024e-16,0.0517423715329133,1.0000000000000129,0.8609970089291565,0.0034908576808797,0.0223880485691202,False,False,False,False,False,False,False,True,False,False,False,False,Quratest,qftentangled,6,Add,ch,28,1,,Multi_qubit,end,Diverse
22,13,11,11,PureState_31,0,1,0.8174144606428231,0.8041687363955459,0.680545875703187,0.6869129700157525,0.666666666666667,0.6701636082723935,3.9960285703481297e-16,0.0027991541748811,2.220446049250313e-16,0.2846679687500002,False,False,True,True,True,True,True,True,True,True,False,True,PureState,wstate,6,Add,x,0,0,,Single_qubit,beginning,Diverse
22,14,9,13,PureState_12,0,1,1.0,1.0,0.8325546111576977,0.8325546111576978,0.0,0.069253885339939,1.000000000000005,0.9307461324235892,4.440892098500626e-16,0.3046874999999995,False,False,True,True,True,True,False,True,False,False,False,True,PureState,qpeexact,5,Add,cz,17,3,,Multi_qubit,end,Dominant
29,11,18,11,PureState_28,0,1,0.0092975133967027,0.2325506329088058,0.0084313951451258,0.1970517418089456,0.0,0.0214053796070559,1.0000000000000138,0.972702387227276,0.0119417689330999,0.0188199498169,False,False,False,False,False,False,False,False,False,False,True,False,PureState,vqe,6,Add,rx,11,0,6.283185307179586,Single_qubit,middle,Dominant
22,13,11,11,PureState_27,0,1,0.0125241510912824,0.2809039088370234,0.012523084047315,0.2361196679351321,0.0,0.0285319382584256,1.000000000000009,0.9377161967852552,3.3306690738754696e-16,0.2744140624999996,False,False,False,True,False,True,False,False,False,False,False,True,PureState,wstate,6,Add,swap,20,0,,Multi_qubit,end,Diverse
23,13,6,17,PureState_1,0,1,0.0235687431608664,0.127570942467429,0.0235651885405685,0.120134404741824,2.0561894201187592e-16,0.0502241826387304,1.000000000000005,0.8627926172174862,0.0125360016111061,0.1394891266111061,False,False,False,False,False,False,False,True,False,False,True,True,PureState,qftentangled,5,Add,ch,9,3,,Multi_qubit,middle,Diverse
13,9,4,9,PureState_6,0,1,0.5412145966723222,0.4086960112352535,0.4645217183054279,0.3919928411442919,0.4999999999999997,0.4879434541349268,0.5000000000000001,0.474794760338759,0.01123046875,0.0087890625,False,False,True,True,True,True,True,True,True,False,False,False,PureState,qft,4,Replace,s,0,3,,Single_qubit,beginning,Diverse
23,18,13,10,Quratest_1,0,1,0.1573705098930208,0.1605772876719554,0.1548650337050386,0.1573679663207862,0.1298412891391852,0.1314100952345556,0.3577658722538391,0.3542067975930365,0.1060872333536473,0.1573567646036473,False,False,True,False,True,False,True,True,True,False,True,True,Quratest,ae,4,Remove,cx,8,1,,Multi_qubit,pre_middle,Dominant
25,13,6,19,PureState_7,0,1,0.0334870602380655,0.0223053394314219,0.0334771726097304,0.0223026887039483,8.066464163292153e-17,0.0052773220602454,1.0000000000000115,0.9110330728992586,0.0185546874999999,0.0063476562499999,False,False,False,False,False,False,False,False,False,False,True,False,PureState,qft,6,Add,h,5,3,,Single_qubit,pre_middle,Diverse
17,11,5,12,PureState_13,0,1,0.014780462326633,0.1390752407283055,0.014779758622476,0.127169630916305,1.2620113287731272e-16,0.0354701274583802,1.0207247301289851e-16,0.0101124770786639,0.0185358047033631,0.0874212265466368,False,False,False,False,False,False,False,True,True,True,True,True,PureState,qftentangled,4,Add,sx,6,2,,Single_qubit,pre_middle,Diverse
32,24,17,15,PureState_9,0,1,0.0193580028214325,0.059266376023818,0.0193523017325272,0.058839471139657,1.7417707900979626e-16,0.0041135429593768,1.0000000000000058,0.9793283449221786,0.0128597788108689,0.0162777475608689,False,False,False,False,False,False,False,False,False,False,True,False,PureState,ae,5,Add,h,6,4,,Single_qubit,beginning,Dominant
22,13,11,11,PureState_29,0,1,0.0,0.3103880993102206,0.0,0.2611482504436632,0.0,0.0530070258362051,1.000000000000012,0.9469929928022528,4.440892098500626e-16,0.2792968750000004,False,False,False,True,False,True,False,True,False,False,False,True,PureState,wstate,6,Add,swap,20,0,,Multi_qubit,end,Diverse
29,11,18,11,Quratest_24,0,1,0.0333154726996958,0.0891574701436631,0.0324586407110058,0.0875949001332651,0.0,0.0137621855157842,1.000000000000011,0.9699515545425432,0.0051093801931186,0.0422187551931186,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,vqe,6,Add,x,23,1,,Single_qubit,end,Dominant
22,14,9,13,Quratest_0,0,1,0.5969722280622058,0.5977651376731421,0.5136431922645991,0.5145396262268571,0.0,0.0317338709309138,1.0000000000000058,0.9017305626434444,0.0080623505720843,0.0280704619279156,False,False,True,True,True,True,False,False,False,False,False,False,Quratest,qpeexact,5,Add,p,11,0,0.0,Single_qubit,middle,Dominant
18,11,9,9,Quratest_10,0,1,0.025262592472095,0.0760506252394005,0.0243251289424638,0.0753217938012905,0.0,0.0178683195267278,1.0000000000000049,0.9524113389228622,0.0271461060399691,0.0305640747899691,False,False,False,False,False,False,False,False,False,False,True,False,Quratest,wstate,5,Add,cx,14,2,,Multi_qubit,end,Diverse
42,30,21,21,Quratest_26,0,1,0.0283172706163243,0.0782688186081164,0.0280095329335643,0.0772876986814876,3.0178089844776212e-16,0.0159903809045591,1.000000000000013,0.949836474690726,0.0111051271351337,0.0633512208851337,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,ae,6,Add,ch,10,1,,Multi_qubit,pre_middle,Dominant
13,9,4,9,PureState_11,0,1,0.011005806655112,0.0130257809775023,0.0110055449935064,0.0130252172955785,0.0,0.0056219306593161,6.770141320365748e-17,0.0188061661058068,0.0068359374999999,0.0078124999999999,False,False,False,False,False,False,False,False,True,True,False,False,PureState,qft,4,Add,cz,4,2,,Multi_qubit,pre_middle,Diverse
42,30,21,21,Quratest_5,0,1,0.0260352192119373,0.0853900179418426,0.0259773346893122,0.08438804536437,2.697630530415495e-16,0.0202104835587984,1.0000000000000102,0.9350337788065968,0.0010706070192678,0.0650354507692678,False,False,False,False,False,False,False,False,False,False,False,True,Quratest,ae,6,Add,ch,8,0,,Multi_qubit,beginning,Dominant
5,4,3,2,Quratest_1,0,1,0.7065954890168873,0.7066340064905289,0.6162888750787805,0.6163240097812074,0.4979442321487662,0.4942830630581636,0.1996748280239867,0.1982659465689256,0.0270325793509052,0.0608580456490947,False,False,True,True,True,True,True,True,True,False,True,True,Quratest,qpeexact,2,Remove,x,1,1,,Single_qubit,pre_middle,Dominant
