Name,Input,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,PureState_0,0.008193014866804254,0.2545948626519847,0.007196025180360497,0.21354804368712352,1.3877787807814457e-16,0.027620374030176753,0.1111111111111134,0.11411758738957367,2.220446049250313e-16,0.20800781250000022,False,True,False,True,False,True,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,Quratest_0,0.02471663121342867,0.0747569899609437,0.024395870884777147,0.07265406954652018,2.3607824679514056e-16,0.0164283270082278,0.06043355897566907,0.06214520385877123,0.020032340279507607,0.024401253470492393,False,False,False,False,False,False,True,True,True,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,PureState_1,0.006757436180354185,0.2482841240466431,0.006757273531312793,0.2081836383473813,1.9428902930940242e-16,0.022497746381240816,0.5377777777777819,0.5172353016818726,4.440892098500626e-16,0.19824218750000044,False,True,False,True,False,True,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,Quratest_1,0.02247151192326427,0.19567133514765536,0.02068531803563722,0.17589793099023351,2.972551484710232e-16,0.025269683218116054,0.7686144365317708,0.7303153994642478,0.003708333673111963,0.22294661492311196,False,True,False,True,False,True,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,PureState_2,0.012553605840009746,0.245622420938281,0.01255164856926521,0.20589832090667373,9.020562075079397e-17,0.01810875284660836,0.07111111111111312,0.07322745733137498,2.220446049250313e-16,0.19287109375000022,False,True,False,True,False,False,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,Quratest_2,0.023776144424132065,0.18037118226143475,0.022020455391564896,0.16853590341539948,2.8296766141453367e-16,0.022230776122155203,0.0245871648775964,0.028987775438351758,0.002188204245434977,0.19652414174543498,False,True,False,True,False,True,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,PureState_3,0.0070659044067492745,0.24737600728965123,0.007065608496846842,0.2074329092517687,7.632783294297951e-17,0.02339213103411096,0.027777777777779115,0.03324423428471897,0.0,0.21337890625,False,True,False,True,False,True,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,Quratest_3,0.02396512491792719,0.15722168738107883,0.02349880372401175,0.1509498367966528,8.996082822903748e-17,0.022061482013308608,0.38734537448859196,0.3744054905890519,0.006234011169892861,0.18933947991989286,False,True,False,True,False,False,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,PureState_4,0.006570611935298913,0.25248435288708526,0.006570353620895647,0.21176708736330768,1.7694179454963432e-16,0.030778789615807996,0.810000000000006,0.7781043270285639,0.0,0.22900390625,False,True,False,True,False,True,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,Quratest_4,0.01841445264383663,0.08429137405748914,0.01798844061206522,0.08370663928219407,3.3343960188433885e-16,0.017343367832950263,0.10920031355582793,0.11149305111939313,0.0070719012619286925,0.12328283876192869,False,False,False,False,False,False,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,PureState_5,0.0015010442344617601,0.2572908959223539,0.0015010432725932191,0.2157756937663477,1.6653345369377348e-16,0.031167438028954338,0.44444444444444825,0.42713641617496173,2.220446049250313e-16,0.22412109375000022,False,True,False,True,False,True,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,Quratest_5,0.01976515972039952,0.06473871748646098,0.019753528765290674,0.06444907900058151,1.6502912317944984e-16,0.015283062309991255,0.9147364091825168,0.8707335777745174,0.006538761954997918,0.07256280054500208,False,False,False,False,False,False,True,True,False,True
wstate_5_Mutant_Add_ch_P11_Q1_[].qasm,PureState_6,0.010579635989013554,0.257780447303232,0.009827515716460832,0.21625237741531841,3.122502256758253e-16,0.03058766079237047,0.6944444444444487,0.6683153573323528,2.220446049250313e-16,0.20166015625000022,False,True,False,True,False,True,True,True,False,True
