Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,PureState_0,0.0,0.0,0.426457063122025,0.7382008225798675,0.3936092466283712,0.6657149555573494,0.3195931098178805,0.8225072370012332,0.2500000000000068,0.023490491963221,0.32958984375,0.2919921875,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,Quratest_0,0.0,0.0,0.3537280978012203,0.759017378986954,0.3358503365556324,0.681061897733494,0.2696203417540269,0.8230707565240379,0.2351327431795971,0.0209730148941644,0.0546875,0.234375,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,PureState_1,0.0,0.0,0.4213943514168304,0.7365386358315271,0.3875950161888836,0.6649253718335084,0.3195931098178804,0.8101411446976545,0.2500000000000064,0.0247051301721055,0.01806640625,0.2978515625,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,Quratest_1,0.0,0.0,0.2506643091056803,0.8130108469213222,0.2450526979784366,0.7190879801334454,0.2039790198161035,0.8707151722177424,0.2350048724215923,0.0058404366415551,0.00341796875,0.25927734375,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,PureState_2,0.0,0.0,0.4196168133672315,0.6895171049306864,0.3881868900773011,0.6212369293159589,0.3195931098178804,0.7571290485480027,0.2500000000000064,0.0289107412243317,0.001953125,0.27392578125,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,Quratest_2,0.0,0.0,0.3078319609624612,0.7424032132816234,0.2991020683988823,0.6569001408775267,0.3010544194130885,0.7367527370105985,0.3583481810479547,0.0190382298389419,0.31103515625,0.568359375,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,PureState_3,0.0,0.0,0.4238293863426871,0.737933206806423,0.3893226557342055,0.6662734155630012,0.3195931098178805,0.8248521106309549,0.2500000000000066,0.0227676980063785,0.2431640625,0.34375,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,Quratest_3,0.0,0.0,0.1861432799269782,0.8408111484736036,0.1841573883425204,0.7350829099429863,0.1673545937910497,0.8863447931377328,0.824181658792608,0.0035296468104504,0.033203125,0.1416015625,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,PureState_4,0.0,0.0,0.4265433464360842,0.7360711417107243,0.3941401434082545,0.6647419341486505,0.3195931098178804,0.8101411446976545,0.2500000000000068,0.0247051266780893,0.01806640625,0.2978515625,True,True,True,True,True,True,True,True,True,True,True,True
qftentangled_6_Mutant_Add_ch_P10_Q4_[].qasm,Quratest_4,0.0,0.0,0.2671065430833751,0.8829015329023905,0.2524486848203212,0.7621472361299447,0.176975659056452,0.922918846332755,0.7093646260014496,0.0019165352689311,0.04296875,0.466796875,True,True,True,True,True,True,True,True,True,True,True,True
