,Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
0,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_0,0.0,0.0,0.20996015542600713,0.9813788493452883,0.20861817628751536,0.822091862182501,0.24999999999999983,0.9931012378520384,0.009381176106436604,0.0003909508178795342,0.0,0.67822265625,True,True,True,True,True,True,True,True,True,True,False,True
1,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_0,0.0,0.0,0.20561384935292298,0.9074713432833292,0.19320795904111468,0.7847972527177088,0.12319557185607949,0.9517627204703832,0.7894068573343762,0.005463589691445659,0.001953125,0.55712890625,True,True,True,True,True,True,True,True,True,True,True,True
2,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_1,0.07185012779584068,0.0,0.006364025977241552,0.9558473703642639,0.006364004497817557,0.8191038358513043,1.1102230246251565e-16,0.9931869611861377,1.0000000000000226,0.0034065230723136558,0.0,0.67822265625,True,True,False,True,False,True,False,True,False,True,False,True
3,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_1,0.0,0.0,0.16158589169798399,0.890706864075859,0.15791332402991728,0.770900578089161,0.11822616496441772,0.939132987198303,0.08512119841168031,0.002059976703964313,0.01806640625,0.50390625,True,True,True,True,True,True,True,True,True,True,True,True
4,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_2,0.0,0.0,0.21466543217212156,0.9802875460970336,0.2132413968400865,0.8224963647249424,0.25000000000000006,0.9930922858768543,0.009381176106436724,0.0005811375054602195,0.0,0.67822265625,True,True,True,True,True,True,True,True,True,True,False,True
5,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_2,0.0,0.0,0.06398035282229622,0.8513773313603005,0.06309233443364178,0.7519997411413942,0.033084270832799995,0.9244325212149358,0.3781728594480141,0.004479392550316285,0.00439453125,0.06396484375,True,True,False,True,False,True,True,True,True,True,True,False
6,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_3,0.6127175078022195,0.0,0.00585208823210847,0.9716243104360478,0.005851888979607915,0.8187937393898396,2.42861286636753e-16,0.9907760120488468,1.0000000000000226,0.0006861595179183923,0.0,0.67822265625,False,True,False,True,False,True,False,True,False,True,False,True
7,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_3,4.059061810104232e-108,0.0,0.08703051120181798,0.8278082390535288,0.08689988956947577,0.7107348836888431,0.08302820198729619,0.824913171861628,0.09859929771221164,0.015593414430519238,0.0,1.32177734375,True,True,False,True,False,True,True,True,True,True,False,True
8,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_4,2.0852295695148388e-181,0.0,0.09208438262097372,0.9923412821559159,0.09155630821793655,0.8276532526620014,0.05,0.9931012378520385,0.6093811761064537,8.45370865968328e-05,0.0,0.67822265625,True,True,False,True,False,True,True,True,True,True,False,True
9,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_4,0.0,0.0,0.1562896967448505,0.670267490232008,0.15387799479281436,0.6189163677207282,0.12646520281150636,0.7407024782859836,0.30986887917829625,0.044192656469556994,0.00830078125,0.17529296875,True,True,True,True,True,True,True,True,True,True,True,True
10,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_5,0.0,0.0,0.19531465933299513,0.9639312995359277,0.19401464821601355,0.8118854626330372,0.21428571428571427,0.9743776791905875,0.26172561878239603,0.0014315960356721983,0.0,1.32177734375,True,True,True,True,True,True,True,True,True,True,False,True
11,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_5,0.0,0.0,0.12124159221567121,0.7710905395290789,0.11967189327239447,0.7026262754154782,0.06935668201046988,0.8713387084676463,0.4840022439071778,0.02622955140364557,0.0087890625,0.33837890625,True,True,False,True,True,True,True,True,True,True,True,True
12,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_6,0.0,0.0,0.22011155356040066,0.9866636474630159,0.2188128010844336,0.8258464207065201,0.2999999999999998,0.9931272409159222,0.10000000000000836,0.00012251673722227542,0.0,0.67822265625,True,True,True,True,True,True,True,True,True,True,False,True
13,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_6,0.0,0.0,0.13901983664043074,0.9235857172252481,0.13721270247858294,0.7896237347937394,0.10878788751860317,0.9581817331524092,0.3148849643521081,0.0006646229169806327,0.0087890625,0.16552734375,True,True,True,True,True,True,True,True,True,True,True,True
14,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_7,0.0,0.0,0.19143407973035936,0.8293187035668173,0.1902787589950016,0.7165078627948994,0.21428571428571416,0.8347190163165046,0.0035805036665986227,0.023520150457033928,0.0,1.32177734375,True,True,True,True,True,True,True,True,True,True,False,True
15,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,Quratest_7,0.0,0.0,0.15882824056519265,0.6582653606574375,0.147358280802915,0.5998606705431534,0.060502946338952375,0.7274668231247026,0.050679847491602203,0.03765966433092281,0.00341796875,1.10205078125,True,True,True,True,True,True,True,True,True,True,True,True
16,wstate_7_Mutant_Add_ch_P11_Q4_[].qasm,PureState_8,0.0,0.0,0.21667497532060181,0.9893420382471672,0.21498468772506574,0.827466382981053,0.26428571428571435,0.9966811394273896,0.15810899854095714,6.789900173351506e-05,0.0,1.32177734375,True,True,True,True,True,True,True,True,True,True,False,True
