Name,Input,Ideal_chisquare,Noisy_chisquare,Ideal_hellinger,Noisy_hellinger,Ideal_jensenshannon,Noisy_jensenshannon,Ideal_trace,Noisy_trace,Ideal_fidelity,Noisy_fidelity,Ideal_expectation,Noisy_expectation,Killed_IC,Killed_NC,Killed_IH,Killed_NH,Killed_IJ,Killed_NJ,Killed_IT,Killed_NT,Killed_IF,Killed_NF,Killed_IE,Killed_NE
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,PureState_0,0,1,0.02857667647244243,0.13134264133162563,0.028026134272570297,0.12442478921281443,1.7489536294906793e-16,0.05282294455531441,1.000000000000011,0.8545261518865527,0.008634018717765451,0.0027746437177654515,False,False,False,False,False,False,False,True,False,False,False,False
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,Quratest_0,0,1,0.027954211871934913,0.09795380296761053,0.027941422285428782,0.09506800368551042,2.7545003224941494e-16,0.043165549750795104,1.000000000000011,0.8479397633848256,0.0269314632767806,0.0176541195267806,False,False,False,False,False,False,False,True,False,False,True,False
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,PureState_1,0,1,0.030272881742150298,0.14270645492742728,0.030002582475933043,0.13490573284062438,1.991543865584311e-16,0.04951531556321106,1.000000000000011,0.8559789893285192,0.003643217244416422,0.006572904744416422,False,False,False,False,False,False,False,True,False,False,False,False
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,Quratest_1,0,1,0.022288277916254942,0.09556406271125024,0.022281709109216192,0.09360631733300692,4.181090152918787e-16,0.050289766601003996,1.0000000000000115,0.8422198767202715,0.0033066301033268,0.0052597551033268,False,False,False,False,False,False,False,True,False,False,False,False
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,PureState_2,0,1,0.02949239847586722,0.11163796410316339,0.02921846175791735,0.10559491603459291,1.5604379767497623e-16,0.04886828319071178,1.000000000000012,0.8585268424606042,0.006112966357265118,0.022714528857265118,False,False,False,False,False,False,False,True,False,False,False,True
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,Quratest_2,0,1,0.026098242694346713,0.12280380503875425,0.024878924139326377,0.12067501452283122,2.6183821278703834e-16,0.05087607853134616,1.0000000000000115,0.8499527930000748,0.001565753695126959,0.14512044119512696,False,False,False,False,False,False,False,True,False,False,False,True
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,PureState_3,0,1,0.03288765885322846,0.13660671453408915,0.03216005038350769,0.12955837212107568,1.812311693945301e-16,0.053144448764247246,1.000000000000012,0.8542984107894808,0.0036102261785369433,0.03534850742853694,False,False,False,False,False,False,False,True,False,False,False,True
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,Quratest_3,0,1,0.027459812320317363,0.10267108113525426,0.026859078863344422,0.10039973572655038,2.2089687528150173e-16,0.049427382345544,1.000000000000011,0.8540709244295137,0.007853607178088667,0.04789266967808867,False,False,False,False,False,False,False,True,False,False,False,True
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,PureState_4,0,1,0.03182215792220837,0.13763609487785552,0.03130054022422055,0.1306999355276364,1.7019263602591206e-16,0.04951536459189128,1.000000000000011,0.8561452564363182,0.0036432172444164287,0.006572904744416429,False,False,False,False,False,False,False,True,False,False,False,False
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,Quratest_4,0,1,0.026315907542898136,0.14015018499161222,0.025698690372775876,0.13462269494282375,2.044239505768675e-16,0.0560967273684558,1.000000000000012,0.8600913898177466,0.009358832394894323,0.04825835510510568,False,False,False,False,False,False,False,True,False,False,False,True
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,PureState_5,0,1,0.027131872101424242,0.11987299634894763,0.0270716163371955,0.11355974392348496,2.0266449109185292e-16,0.052100649805397754,1.0000000000000102,0.8555144406776215,0.011873793782234673,0.004061293782234673,False,False,False,False,False,False,False,True,False,False,True,False
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,Quratest_5,0,1,0.024844028223071375,0.09850578144692855,0.024823943169965414,0.09434861683816494,3.4931638744767346e-16,0.04178174398995457,1.0000000000000107,0.8429565591609302,0.004473829429829601,0.009356641929829601,False,False,False,False,False,False,False,True,False,False,False,False
qftentangled_6_Mutant_Add_ch_P4_Q2_[].qasm,PureState_6,0,1,0.028302403591245955,0.14826339074523573,0.02772855900108641,0.14074852291051002,1.2763092449227798e-16,0.053770482263417754,1.0000000000000115,0.8529512124684678,0.007021619694012771,0.07452134905598723,False,False,False,False,False,False,False,True,False,False,False,True
